league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_possession,position_possession,age_possession,born_possession,90s,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take-ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success__/_,team_success__/_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_/_,team_success_xg_xg_/_90,team_success_xg_on_off,stat_type_playing_time,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,stat_type_defense,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1/3,ppa,crspa,prgp,stat_type_passing,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg_/_,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv,nation_shooting,position_shooting,age_shooting,born_shooting,90s_shooting,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g_xg,expected_np:g_xg,stat_type_shooting,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc
FRA-Ligue 1,2023-24,Nice,Valentin Rosier,FRA,"DF,MF",26.0,1996.0,3,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,3,5,2,0.0,0.0,0.0,0.0,0.0,0.07,0.23,0.31,0.07,0.31,standard,FRA,"DF,MF",26.0,1996.0,0.6,47,3,13,20,15,3,47,1,0,0.0,1,100.0,24,196,102,3,3,1,2,1,21,2,possession,FRA,"DF,MF",26.0,1996.0,3,53.0,18.0,1.7,0.6,0,0.0,0,3,18.0,2,0.67,0.0,0.0,0.0,0.0,-0.33,0.6,1.1,-0.5,-0.92,-1.37,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"DF,MF",26.0,1996.0,0.6,1,0,1,0,0,0,0,0.0,0,1,0,1,2,3,5,0,defense,FRA,"DF,MF",26.0,1996.0,0.6,28,33,84.8,401,158,15,17,88.2,11,12,91.7,0,2,0.0,0,0.1,0.1,-0.1,2,2,2,0,5,passing,FRA,"DF,MF",26.0,1996.0,0.6,4,6.92,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,"DF,MF",26.0,1996.0,0.6,33,27,6,1,0,0,0,5,0,0,0,0,28,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"DF,MF",26.0,1996.0,0.6,0,1,0,0.0,1.7,0.0,0.0,0.0,23.3,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting,FRA,"DF,MF",26.0,1996.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0,misc
FRA-Ligue 1,2024-25,Nice,Victor Orakpo,NGA,FW,18.0,2006.0,4,0,36,0.4,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,1,4,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.81,0.81,0.81,standard,NGA,FW,18.0,2006.0,0.4,21,0,2,10,9,3,21,2,2,100.0,0,0.0,14,83,57,2,1,1,1,0,18,4,possession,NGA,FW,18.0,2006.0,4,36.0,9.0,1.2,0.4,0,0.0,0,4,9.0,7,1.75,2.0,1.0,1.0,2.5,1.79,1.5,0.2,1.3,3.27,2.67,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NGA,FW,18.0,2006.0,0.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,defense,NGA,FW,18.0,2006.0,0.4,15,17,88.2,218,43,10,11,90.9,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,passing,NGA,FW,18.0,2006.0,0.4,1,2.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,NGA,FW,18.0,2006.0,0.4,17,16,1,0,0,0,0,0,0,0,0,0,15,0,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NGA,FW,18.0,2006.0,0.4,0,2,0,0.0,5.0,0.0,0.0,0.0,10.4,0,0,0,0.3,0.3,0.16,-0.3,-0.3,shooting,NGA,FW,18.0,2006.0,0.4,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,20.0,misc
FRA-Ligue 1,2024-25,Nice,Yael Nandjou,FRA,DF,19.0,2005.0,3,2,154,1.7,0,0,0,0,0,0,0,0,0.2,0.2,0.7,1.0,2,3,9,0.0,0.0,0.0,0.0,0.0,0.13,0.44,0.57,0.13,0.57,standard,FRA,DF,19.0,2005.0,1.7,89,10,32,35,23,6,89,1,1,100.0,0,0.0,27,82,52,2,0,1,1,0,40,9,possession,FRA,DF,19.0,2005.0,3,154.0,51.0,5.0,1.7,2,67.0,0,1,20.0,5,1.33,2.0,5.0,-3.0,-1.75,-2.62,3.7,4.1,-0.4,-0.23,-0.91,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,19.0,2005.0,1.7,4,1,2,1,1,4,8,50.0,4,4,1,3,4,8,7,0,defense,FRA,DF,19.0,2005.0,1.7,50,66,75.8,723,256,28,32,87.5,22,28,78.6,0,3,0.0,0,0.7,0.6,-0.7,2,5,1,1,3,passing,FRA,DF,19.0,2005.0,1.7,4,2.34,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,DF,19.0,2005.0,1.7,66,53,13,0,0,0,4,13,0,0,0,0,50,0,3,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,19.0,2005.0,1.7,0,1,0,0.0,0.58,0.0,0.0,0.0,7.5,0,0,0,0.2,0.2,0.22,-0.2,-0.2,shooting,FRA,DF,19.0,2005.0,1.7,0.0,0.0,0.0,6.0,2.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,8.0,3.0,1.0,75.0,misc
FRA-Ligue 1,2025-26,Nice,Yehvann Diouf,SEN,GK,25-288,1999.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SEN,GK,25-288,1999.0,2.0,59,54,59,0,0,0,59,0,0,0.0,0,0.0,34,94,39,0,0,0,0,0,30,0,possession,SEN,GK,25-288,1999.0,2,180.0,90.0,100.0,2.0,2,90.0,2,0,0.0,0,1.5,3.0,2.0,1.0,0.5,0.0,2.6,2.1,0.5,0.27,0.0,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,GK,25-288,1999.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,defense,SEN,GK,25-288,1999.0,2.0,45,50,90.0,892,592,16,16,100.0,23,23,100.0,5,10,50.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,SEN,GK,25-288,1999.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SEN,GK,25-288,1999.0,2.0,50,42,8,3,0,1,0,0,0,0,0,0,45,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,GK,25-288,1999.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
FRA-Ligue 1,2023-24,Nice,Youcef Atal,ALG,DF,27.0,1996.0,6,5,359,4.0,1,0,1,1,0,0,2,0,0.1,0.1,0.8,0.9,9,15,5,0.25,0.0,0.25,0.25,0.25,0.03,0.2,0.24,0.03,0.24,standard,ALG,DF,27.0,1996.0,4.0,286,7,68,169,57,3,286,21,11,52.4,8,38.1,220,1488,701,9,14,1,5,3,193,5,possession,ALG,DF,27.0,1996.0,6,359.0,60.0,11.7,4.0,5,72.0,1,1,1.0,2,1.67,3.0,1.0,2.0,0.5,0.2,7.0,1.9,5.1,1.27,0.96,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ALG,DF,27.0,1996.0,4.0,9,3,6,2,1,6,8,75.0,2,7,1,6,4,13,1,0,defense,ALG,DF,27.0,1996.0,4.0,214,238,89.9,3127,832,125,132,94.7,67,73,91.8,14,19,73.7,0,0.8,0.4,-0.8,4,8,3,1,15,passing,ALG,DF,27.0,1996.0,4.0,12,3.01,9,0,1,1,1,0,1,0.25,1,0,0,0,0,0,goal_shot_creation,ALG,DF,27.0,1996.0,4.0,238,215,22,6,2,0,6,16,0,0,0,0,214,1,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ALG,DF,27.0,1996.0,4.0,1,4,1,25.0,1.0,0.25,0.25,1.0,22.6,0,0,0,0.1,0.1,0.03,0.9,0.9,shooting,ALG,DF,27.0,1996.0,4.0,2.0,0.0,0.0,3.0,4.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,28.0,2.0,2.0,50.0,misc
FRA-Ligue 1,2023-24,Nice,Youssouf Ndayishimiye,BDI,"MF,DF",24.0,1998.0,23,20,1712,19.0,0,0,0,0,0,0,6,1,1.2,1.2,0.5,1.7,16,96,13,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,standard,BDI,"MF,DF",24.0,1998.0,19.0,1516,87,435,981,110,18,1516,15,11,73.3,3,20.0,1178,5913,2546,16,17,1,14,14,1129,13,possession,BDI,"MF,DF",24.0,1998.0,23,1712.0,74.0,55.9,19.0,20,83.0,15,3,15.0,3,1.83,20.0,15.0,5.0,0.26,-0.14,27.6,17.1,10.5,0.55,0.29,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BDI,"MF,DF",24.0,1998.0,19.0,31,20,17,12,2,12,23,52.2,11,19,11,8,12,43,47,1,defense,BDI,"MF,DF",24.0,1998.0,19.0,1223,1361,89.9,19183,5129,630,674,93.5,488,532,91.7,60,92,65.2,0,0.5,0.5,-0.5,11,85,6,0,96,passing,BDI,"MF,DF",24.0,1998.0,19.0,29,1.52,27,1,0,1,0,0,1,0.05,1,0,0,0,0,0,goal_shot_creation,BDI,"MF,DF",24.0,1998.0,19.0,1361,1313,46,41,3,7,1,5,0,0,0,0,1223,2,9,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BDI,"MF,DF",24.0,1998.0,19.0,0,14,3,21.4,0.74,0.16,0.0,0.0,16.0,0,0,0,1.2,1.2,0.08,-1.2,-1.2,shooting,BDI,"MF,DF",24.0,1998.0,19.0,6.0,1.0,0.0,15.0,12.0,0.0,1.0,12.0,20.0,0.0,0.0,0.0,95.0,35.0,22.0,61.4,misc
FRA-Ligue 1,2024-25,Nice,Youssouf Ndayishimiye,BDI,DF,25.0,1998.0,23,22,1932,21.5,3,0,3,3,0,0,5,0,0.9,0.9,0.2,1.1,17,86,9,0.14,0.0,0.14,0.14,0.14,0.04,0.01,0.05,0.04,0.05,standard,BDI,DF,25.0,1998.0,21.5,1581,179,648,866,83,10,1581,8,6,75.0,2,25.0,906,4350,2619,17,12,0,14,7,1040,9,possession,BDI,DF,25.0,1998.0,23,1932.0,84.0,63.1,21.5,22,88.0,20,1,1.0,0,1.74,44.0,25.0,19.0,0.89,0.41,40.7,25.3,15.4,0.72,0.24,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BDI,DF,25.0,1998.0,21.5,40,21,25,14,1,16,27,59.3,11,35,19,16,21,61,117,4,defense,BDI,DF,25.0,1998.0,21.5,1177,1316,89.4,20069,6861,526,557,94.4,584,612,95.4,56,120,46.7,0,0.2,0.4,-0.2,5,94,5,0,86,passing,BDI,DF,25.0,1998.0,21.5,30,1.4,23,0,1,1,3,2,2,0.09,1,0,0,0,1,0,goal_shot_creation,BDI,DF,25.0,1998.0,21.5,1316,1237,74,52,2,5,2,6,0,0,0,0,1177,5,9,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BDI,DF,25.0,1998.0,21.5,3,11,4,36.4,0.51,0.19,0.27,0.75,15.0,0,0,0,0.9,0.9,0.08,2.1,2.1,shooting,BDI,DF,25.0,1998.0,21.5,5.0,0.0,0.0,19.0,13.0,0.0,2.0,21.0,21.0,1.0,0.0,0.0,114.0,37.0,28.0,56.9,misc
FRA-Ligue 1,2024-25,Nice,Youssoufa Moukoko,GER,"FW,MF",19.0,2004.0,11,2,204,2.3,2,1,3,2,0,0,0,0,2.2,2.2,0.8,3.0,2,6,12,0.88,0.44,1.32,0.88,1.32,0.96,0.36,1.32,0.96,1.32,standard,GER,"FW,MF",19.0,2004.0,2.3,75,0,9,30,37,14,75,7,2,28.6,5,71.4,43,202,80,2,1,1,3,4,46,12,possession,GER,"FW,MF",19.0,2004.0,11,204.0,19.0,6.7,2.3,2,64.0,0,9,8.0,14,1.73,6.0,2.0,4.0,1.76,1.1,5.0,1.4,3.6,1.57,1.01,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GER,"FW,MF",19.0,2004.0,2.3,3,2,2,1,0,1,2,50.0,1,2,0,2,0,3,0,0,defense,GER,"FW,MF",19.0,2004.0,2.3,36,44,81.8,522,206,21,23,91.3,11,14,78.6,2,2,100.0,1,0.8,0.2,0.2,5,2,1,1,6,passing,GER,"FW,MF",19.0,2004.0,2.3,6,2.62,5,0,0,1,0,0,1,0.44,1,0,0,0,0,0,goal_shot_creation,GER,"FW,MF",19.0,2004.0,2.3,44,41,3,1,0,0,1,0,0,0,0,0,36,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GER,"FW,MF",19.0,2004.0,2.3,2,6,2,33.3,2.65,0.88,0.33,1.0,11.6,0,0,0,2.2,2.2,0.37,-0.2,-0.2,shooting,GER,"FW,MF",19.0,2004.0,2.3,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,14.0,2.0,0.0,100.0,misc
FRA-Ligue 1,2025-26,Paris FC,Adama Camara,FRA,MF,28-317,1996.0,1,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,standard,FRA,MF,28-317,1996.0,0.8,26,2,5,15,6,0,26,0,0,0.0,0,0.0,9,49,20,1,0,0,2,0,19,1,possession,FRA,MF,28-317,1996.0,1,68.0,68.0,37.8,0.8,1,68.0,0,0,0.0,1,0.0,2.0,2.0,0.0,0.0,3.21,1.1,1.3,-0.2,-0.27,0.56,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,MF,28-317,1996.0,0.8,3,2,1,1,1,2,3,66.7,1,0,0,0,2,5,1,0,defense,FRA,MF,28-317,1996.0,0.8,18,19,94.7,311,87,7,7,100.0,9,9,100.0,1,1,100.0,0,0.0,0.0,0.0,1,2,0,0,2,passing,FRA,MF,28-317,1996.0,0.8,4,5.29,2,0,0,0,0,2,1,1.32,1,0,0,0,0,0,goal_shot_creation,FRA,MF,28-317,1996.0,0.8,19,19,0,0,0,0,0,0,0,0,0,0,18,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,MF,28-317,1996.0,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
FRA-Ligue 1,2025-26,Paris FC,Alimani Gory,MLI,"FW,MF",29-001,1996.0,2,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,MLI,"FW,MF",29-001,1996.0,0.6,14,0,3,2,9,0,14,0,0,0.0,0,0.0,8,64,28,1,1,0,1,0,11,5,possession,MLI,"FW,MF",29-001,1996.0,2,57.0,29.0,31.7,0.6,0,0.0,0,2,29.0,0,0.0,0.0,3.0,-3.0,-4.74,-4.01,0.4,1.3,-0.8,-1.27,-0.95,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,MLI,"FW,MF",29-001,1996.0,0.6,1,1,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,defense,MLI,"FW,MF",29-001,1996.0,0.6,11,12,91.7,165,22,5,5,100.0,6,6,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,passing,MLI,"FW,MF",29-001,1996.0,0.6,1,1.58,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,MLI,"FW,MF",29-001,1996.0,0.6,12,11,1,0,0,0,1,1,0,0,0,0,11,0,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,MLI,"FW,MF",29-001,1996.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
FRA-Ligue 1,2025-26,Paris FC,Ilan Kebbal,ALG,"MF,FW",27-053,1998.0,2,2,180,2.0,1,1,2,1,0,0,0,0,0.2,0.2,0.5,0.7,10,11,24,0.5,0.5,1.0,0.5,1.0,0.1,0.23,0.33,0.1,0.33,standard,ALG,"MF,FW",27-053,1998.0,2.0,147,3,15,79,54,5,147,8,3,37.5,5,62.5,96,684,393,10,5,2,3,3,117,24,possession,ALG,"MF,FW",27-053,1998.0,2,180.0,90.0,100.0,2.0,2,90.0,2,0,0.0,0,0.0,2.0,6.0,-4.0,-2.0,0.0,2.0,3.2,-1.2,-0.62,0.0,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ALG,"MF,FW",27-053,1998.0,2.0,1,0,1,0,0,0,0,0.0,0,1,0,1,1,2,0,0,defense,ALG,"MF,FW",27-053,1998.0,2.0,103,129,79.8,1797,362,52,56,92.9,36,41,87.8,12,23,52.2,1,0.5,0.3,0.5,3,8,1,0,11,passing,ALG,"MF,FW",27-053,1998.0,2.0,5,2.5,3,0,2,0,0,0,1,0.5,1,0,0,0,0,0,goal_shot_creation,ALG,"MF,FW",27-053,1998.0,2.0,129,111,16,4,2,2,12,7,5,5,0,0,103,2,2,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ALG,"MF,FW",27-053,1998.0,2.0,1,6,3,50.0,3.0,1.5,0.17,0.33,24.5,0,0,0,0.2,0.2,0.03,0.8,0.8,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
FRA-Ligue 1,2025-26,Paris FC,Jean-Philippe Krasso,CIV,FW,28-045,1997.0,2,1,87,1.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,1,4,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,standard,CIV,FW,28-045,1997.0,1.0,29,1,2,15,12,2,29,1,0,0.0,1,100.0,16,47,19,0,0,0,5,2,20,4,possession,CIV,FW,28-045,1997.0,2,87.0,44.0,48.3,1.0,1,60.0,0,1,27.0,0,0.0,0.0,4.0,-4.0,-4.14,-4.14,0.6,1.7,-1.1,-1.14,-1.01,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,CIV,FW,28-045,1997.0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,1,0,defense,CIV,FW,28-045,1997.0,1.0,10,15,66.7,167,31,5,6,83.3,2,4,50.0,2,3,66.7,0,0.0,0.0,0.0,0,2,0,0,1,passing,CIV,FW,28-045,1997.0,1.0,1,1.03,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,CIV,FW,28-045,1997.0,1.0,15,13,2,0,1,0,0,0,0,0,0,0,10,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,CIV,FW,28-045,1997.0,1.0,0,3,3,100.0,3.1,3.1,0.0,0.0,16.0,0,0,0,0.4,0.4,0.12,-0.4,-0.4,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
