league,season,team,player,nation,pos,age,born,90s,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
ESP-La Liga,2025-26,Girona,Dawda Camara,MTN,FW,22-300,2002,0.8,9,5,4,0,0,0,0,0,0,0,0,0,7,0,0
ESP-La Liga,2025-26,Girona,Hugo Rincón,ESP,DF,22-216,2003,1.7,72,54,18,0,0,0,3,18,0,0,0,0,56,0,1
ESP-La Liga,2025-26,Girona,Iván Martín,ESP,MF,26-198,1999,1.2,73,71,2,1,0,0,0,1,0,0,0,0,62,0,1
ESP-La Liga,2025-26,Girona,Jhon Solis,COL,MF,20-332,2004,1.9,89,87,2,1,0,1,0,1,0,0,0,0,80,0,1
ESP-La Liga,2025-26,Girona,Joel Roca,ESP,"MF,FW",20-085,2005,3.0,73,67,6,1,0,1,6,5,0,0,0,0,53,0,5
ESP-La Liga,2025-26,Girona,Krapyvtsov Vladyslav,UKR,GK,20-067,2005,1.5,47,31,16,5,0,0,0,0,0,0,0,0,33,0,0
ESP-La Liga,2025-26,Girona,Ladislav Krejčí,CZE,DF,26-133,1999,2.0,104,101,3,0,0,0,0,0,0,0,0,0,92,0,0
ESP-La Liga,2025-26,Girona,Paulo Gazzaniga,ARG,GK,33-241,1992,1.5,52,45,6,1,0,1,0,0,0,0,0,0,41,1,0
ESP-La Liga,2025-26,Girona,Portu,ESP,"FW,MF",33-102,1992,1.1,27,21,6,1,0,0,5,1,3,2,1,0,20,0,2
ESP-La Liga,2025-26,Girona,Thomas Lemar,FRA,"MF,FW",29-292,1995,1.6,83,73,10,4,0,1,10,0,6,3,3,0,65,0,1
ESP-La Liga,2025-26,Girona,Viktor Tsyhankov,UKR,"MF,FW",27-289,1997,1.9,57,45,11,6,0,0,7,1,2,0,2,0,37,1,1
ESP-La Liga,2025-26,Girona,Vitor Reis,BRA,DF,19-231,2006,2.4,142,136,6,4,0,0,0,2,0,0,0,0,124,0,0
ESP-La Liga,2025-26,Girona,Yangel Herrera,VEN,MF,27-229,1998,1.2,46,44,2,1,0,0,2,1,0,0,0,0,35,0,1
ESP-La Liga,2025-26,Girona,Yaser Asprilla,COL,FW,21-285,2003,1.6,44,38,6,2,0,0,11,0,3,2,0,0,33,0,1
ESP-La Liga,2025-26,Girona,Álex Moreno,ESP,DF,32-084,1993,1.5,65,49,16,1,0,0,3,15,0,0,0,0,53,0,1
ESP-La Liga,2025-26,Levante,Adrián de la Fuente,ESP,DF,26-186,1999,3.0,118,103,11,8,1,3,6,3,0,0,0,0,74,4,6
ESP-La Liga,2025-26,Levante,Brugui,ESP,"MF,FW",28-300,1996,2.8,28,28,0,0,0,0,1,0,0,0,0,0,20,0,2
ESP-La Liga,2025-26,Levante,Carlos Espí,ESP,FW,20-038,2005,0.3,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
ESP-La Liga,2025-26,Levante,Carlos Álvarez,ESP,MF,22-025,2003,1.2,34,32,1,1,1,0,1,0,0,0,0,0,20,1,0
ESP-La Liga,2025-26,Levante,Diego Pampín,ESP,DF,25-169,2000,0.3,20,17,3,0,0,0,3,3,0,0,0,0,11,0,1
ESP-La Liga,2025-26,Levante,Iker Losada,ESP,MF,24-030,2001,0.3,12,11,1,0,0,0,0,0,0,0,0,0,8,0,0
ESP-La Liga,2025-26,Levante,Iván Romero,ESP,FW,24-143,2001,2.6,43,34,9,1,0,1,2,0,0,0,0,0,29,0,3
ESP-La Liga,2025-26,Levante,Jeremy Toljan,GER,DF,31-023,1994,2.7,80,53,24,0,1,0,3,24,0,0,0,0,47,3,5
ESP-La Liga,2025-26,Levante,Jorge Cabello,ESP,DF,21-128,2004,2.7,51,49,2,2,0,0,0,0,0,0,0,0,42,0,0
ESP-La Liga,2025-26,Levante,José Luis Morales,ESP,"MF,FW",38-039,1987,1.4,21,20,1,0,0,0,0,0,0,0,0,0,15,0,0
ESP-La Liga,2025-26,Levante,Manu Sánchez,ESP,DF,25-007,2000,2.6,57,45,12,1,0,1,3,10,1,0,0,0,44,0,1
ESP-La Liga,2025-26,Levante,Mathew Ryan,AUS,GK,33-145,1992,1.0,28,17,11,1,0,0,0,0,0,0,0,0,22,0,0
ESP-La Liga,2025-26,Levante,Matias Moreno,ARG,DF,21-341,2003,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
ESP-La Liga,2025-26,Levante,Olasagasti,ESP,"FW,MF",25-015,2000,0.3,16,13,3,1,0,0,4,0,2,2,0,0,14,0,0
ESP-La Liga,2025-26,Levante,Oriol Rey,ESP,MF,27-187,1998,3.0,63,60,3,3,0,0,1,0,0,0,0,0,44,0,3
ESP-La Liga,2025-26,Levante,Pablo Cuñat,ESP,GK,23-125,2002,2.0,71,39,32,6,0,0,0,0,0,0,0,0,43,0,1
ESP-La Liga,2025-26,Levante,Pablo Martínez,ESP,MF,27-190,1998,2.9,78,70,7,7,0,3,3,0,0,0,0,0,58,1,1
ESP-La Liga,2025-26,Levante,Sergio Lozano,ESP,MF,26-160,1999,0.1,7,6,1,1,0,0,0,0,0,0,0,0,7,0,0
ESP-La Liga,2025-26,Levante,Unai Elgezabal,ESP,DF,32-128,1993,3.0,72,69,3,3,0,0,0,0,0,0,0,0,56,0,1
ESP-La Liga,2025-26,Levante,Víctor García,ESP,"MF,DF",27-349,1997,0.9,29,20,8,0,0,0,3,8,0,0,0,0,18,1,2
ESP-La Liga,2025-26,Mallorca,Abdón Prats,ESP,FW,32-267,1992,0.3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
ESP-La Liga,2025-26,Mallorca,Antonio Raillo,ESP,DF,33-327,1991,3.0,126,111,15,8,0,0,1,0,0,0,0,0,113,0,1
ESP-La Liga,2025-26,Mallorca,Antonio Sánchez,ESP,"MF,DF",28-242,1997,1.6,47,42,5,2,0,0,0,3,0,0,0,0,43,0,0
ESP-La Liga,2025-26,Mallorca,Dani Rodríguez,ESP,MF,37-086,1988,0.8,23,20,3,1,0,0,3,2,0,0,0,0,15,0,0
ESP-La Liga,2025-26,Mallorca,Jan Salas,ESP,MF,20-021,2005,0.2,10,10,0,0,0,0,0,0,0,0,0,0,6,0,2
ESP-La Liga,2025-26,Mallorca,Jan Virgili,ESP,MF,19-036,2006,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
ESP-La Liga,2025-26,Mallorca,Johan Mojica,COL,DF,33-010,1992,2.1,97,80,17,2,0,0,10,15,0,0,0,0,66,0,5
ESP-La Liga,2025-26,Mallorca,Leo Román,ESP,GK,25-056,2000,3.0,107,70,37,19,0,0,0,0,0,0,0,0,58,0,0
ESP-La Liga,2025-26,Mallorca,Manu Morlanes,ESP,MF,26-231,1999,1.3,59,57,1,1,0,0,0,0,0,0,0,0,52,1,1
ESP-La Liga,2025-26,Mallorca,Marash Kumbulla,ALB,DF,25-204,2000,1.5,87,80,7,3,0,0,1,0,0,0,0,0,70,0,3
ESP-La Liga,2025-26,Mallorca,Marc Domenech,ESP,FW,19-242,2006,0.3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
ESP-La Liga,2025-26,Mallorca,Martin Valjent,SVK,DF,29-263,1995,3.0,108,101,6,3,0,0,0,3,0,0,0,0,88,1,1
ESP-La Liga,2025-26,Mallorca,Mateo Joseph,ESP,"FW,MF",21-316,2003,2.2,27,27,0,0,0,0,1,0,0,0,0,0,22,0,0
ESP-La Liga,2025-26,Mallorca,Mateu Morey,ESP,DF,25-182,2000,2.4,94,79,14,0,0,1,5,14,0,0,0,0,71,1,4
ESP-La Liga,2025-26,Mallorca,Omar Mascarell,EQG,MF,32-210,1993,1.2,46,46,0,0,0,1,0,0,0,0,0,0,41,0,2
ESP-La Liga,2025-26,Mallorca,Pablo Torre,ESP,MF,22-150,2003,2.1,87,79,7,3,0,1,6,0,3,2,1,0,67,1,1
ESP-La Liga,2025-26,Mallorca,Samu Costa,POR,MF,24-277,2000,0.3,15,15,0,0,0,0,1,0,0,0,0,0,14,0,0
ESP-La Liga,2025-26,Mallorca,Sergi Darder,ESP,"MF,FW",31-252,1993,2.9,106,83,23,5,0,2,15,3,8,5,2,1,84,0,2
ESP-La Liga,2025-26,Mallorca,Takuma Asano,JPN,FW,30-294,1994,1.3,23,23,0,0,0,0,1,0,0,0,0,0,14,0,1
ESP-La Liga,2025-26,Mallorca,Toni Lato,ESP,DF,27-283,1997,0.9,43,41,2,0,0,0,2,2,0,0,0,0,37,0,1
ESP-La Liga,2025-26,Mallorca,Vedat Muriqi,KVX,FW,31-129,1994,1.4,28,28,0,0,0,0,0,0,0,0,0,0,17,0,2
ESP-La Liga,2025-26,Osasuna,Abel,ESP,DF,25-010,2000,1.0,27,23,4,0,0,0,1,4,0,0,0,0,16,0,3
ESP-La Liga,2025-26,Osasuna,Aimar Oroz,ESP,MF,23-277,2001,1.7,68,65,3,0,1,3,0,0,0,0,0,0,60,0,1
ESP-La Liga,2025-26,Osasuna,Ante Budimir,CRO,FW,34-040,1991,2.0,27,26,1,1,0,0,0,0,0,0,0,0,17,0,2
ESP-La Liga,2025-26,Osasuna,Asier Osambela,ESP,MF,21-204,2004,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
ESP-La Liga,2025-26,Osasuna,Catena,ESP,DF,30-307,1994,2.0,81,76,5,3,0,3,0,0,0,0,0,0,65,0,1
ESP-La Liga,2025-26,Osasuna,Enzo Boyomo,CMR,DF,23-328,2001,2.0,89,79,10,5,0,1,1,5,0,0,0,0,75,0,1
ESP-La Liga,2025-26,Osasuna,Jon Moncayola,ESP,"MF,DF",27-110,1998,2.0,88,81,7,5,0,2,7,1,1,1,0,0,70,0,1
ESP-La Liga,2025-26,Osasuna,Jorge Herrando,ESP,DF,24-184,2001,0.1,3,2,1,1,0,0,0,0,0,0,0,0,2,0,1
ESP-La Liga,2025-26,Osasuna,Juan Cruz Armada,ESP,DF,33-034,1992,1.9,77,69,8,1,0,0,2,7,0,0,0,0,66,0,1
ESP-La Liga,2025-26,Osasuna,Lucas Torró,ESP,MF,31-043,1994,1.9,69,69,0,0,0,1,0,0,0,0,0,0,45,0,1
ESP-La Liga,2025-26,Osasuna,Moi Gómez,ESP,MF,31-069,1994,1.1,90,84,6,4,1,1,4,0,2,1,1,0,81,0,2
ESP-La Liga,2025-26,Osasuna,Raúl,ESP,"FW,MF",24-301,2000,0.2,6,6,0,0,0,0,0,0,0,0,0,0,3,0,1
ESP-La Liga,2025-26,Osasuna,Rubén García,ESP,MF,32-048,1993,1.0,37,36,0,0,0,0,3,0,0,0,0,0,27,1,0
ESP-La Liga,2025-26,Osasuna,Sergio Herrera,ESP,GK,32-087,1993,2.0,47,30,17,2,0,0,0,0,0,0,0,0,32,0,0
ESP-La Liga,2025-26,Osasuna,Valentin Rosier,FRA,DF,29-012,1996,2.0,99,84,15,1,0,0,7,14,0,0,0,0,68,0,0
ESP-La Liga,2025-26,Osasuna,Víctor Muñoz,ESP,"MF,FW",22-049,2003,1.0,20,19,0,0,0,0,3,0,0,0,0,0,14,1,0
ESP-La Liga,2025-26,Oviedo,Aarón Escandell,ESP,GK,29-338,1995,3.0,128,90,37,14,0,0,0,0,0,0,0,0,88,1,0
ESP-La Liga,2025-26,Oviedo,Alberto Reina,ESP,MF,27-356,1997,1.1,88,80,7,5,0,2,3,0,2,2,0,0,76,1,0
ESP-La Liga,2025-26,Oviedo,Borja Sánchez Laborde,ESP,MF,29-186,1996,0.2,13,12,1,0,1,1,0,1,0,0,0,0,11,0,1
ESP-La Liga,2025-26,Oviedo,Dani Calvo,ESP,DF,31-152,1994,3.0,127,112,15,3,0,1,0,1,0,0,0,0,117,0,0
ESP-La Liga,2025-26,Oviedo,David Costas,ESP,DF,30-158,1995,2.0,83,79,4,1,0,3,0,1,0,0,0,0,72,0,0
ESP-La Liga,2025-26,Oviedo,Federico Viñas,URU,FW,27-062,1998,1.2,16,15,1,0,0,0,0,0,0,0,0,0,12,0,0
ESP-La Liga,2025-26,Oviedo,Haissem Hassan,FRA,"FW,MF",23-204,2002,1.7,47,45,1,0,0,2,6,1,0,0,0,0,34,1,1
ESP-La Liga,2025-26,Oviedo,Ilyas Chaira,MAR,"FW,MF",24-210,2001,2.0,56,54,2,0,0,0,1,1,1,0,0,0,53,0,0
ESP-La Liga,2025-26,Oviedo,Josip Brekalo,CRO,FW,27-069,1998,0.3,16,16,0,0,0,0,1,0,0,0,0,0,14,0,0
ESP-La Liga,2025-26,Oviedo,Kwasi Sibo,GHA,MF,27-068,1998,2.2,82,82,0,0,0,0,0,0,0,0,0,0,73,0,0
ESP-La Liga,2025-26,Oviedo,Leander Dendoncker,BEL,MF,30-138,1995,2.0,78,74,4,3,0,2,0,0,0,0,0,0,68,0,1
ESP-La Liga,2025-26,Oviedo,Luka Ilić,SRB,"FW,MF",26-060,1999,2.4,59,55,3,3,1,0,1,0,0,0,0,0,43,1,2
ESP-La Liga,2025-26,Oviedo,Marco Esteban,ESP,DF,19-242,2006,0.5,13,12,1,1,0,0,0,0,0,0,0,0,11,0,0
ESP-La Liga,2025-26,Oviedo,Nacho Vidal,ESP,"DF,MF",30-219,1995,3.0,89,71,18,2,0,1,1,16,0,0,0,0,71,0,1
ESP-La Liga,2025-26,Oviedo,Oier Luengo,ESP,DF,27-293,1997,1.5,50,48,2,1,0,1,0,1,0,0,0,0,42,0,2
ESP-La Liga,2025-26,Oviedo,Omar Falah,ESP,"DF,MF",21-356,2003,0.2,9,7,2,0,0,1,0,2,0,0,0,0,8,0,1
ESP-La Liga,2025-26,Oviedo,Ovie Ejaria,ENG,MF,27-286,1997,0.9,28,26,2,1,0,0,0,0,0,0,0,0,24,0,1
ESP-La Liga,2025-26,Oviedo,Rahim Bonkano,NIG,"DF,MF",23-242,2002,2.9,141,124,17,1,0,0,10,16,0,0,0,0,109,0,4
ESP-La Liga,2025-26,Oviedo,Salomón Rondón,VEN,FW,35-349,1989,1.8,34,29,4,0,0,0,1,0,0,0,0,0,16,1,1
ESP-La Liga,2025-26,Oviedo,Santi Cazorla,ESP,MF,40-261,1984,0.4,34,33,1,1,0,1,0,0,0,0,0,0,28,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Alfonso Espino,URU,DF,33-238,1992,0.1,15,11,4,0,0,0,1,4,0,0,0,0,13,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Andrei Ratiu,ROU,DF,27-072,1998,2.0,114,96,18,2,0,1,3,16,0,0,0,0,101,0,3
ESP-La Liga,2025-26,Rayo Vallecano,Augusto Batalla,ARG,GK,29-123,1996,2.0,71,62,9,4,0,0,0,0,0,0,0,0,47,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Florian Lejeune,FRA,DF,34-103,1991,2.0,133,129,4,4,0,2,0,0,0,0,0,0,112,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Francisco Perez,ESP,"FW,MF",22-356,2002,0.4,11,11,0,0,0,0,1,0,0,0,0,0,11,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Gerard Gumbau,ESP,MF,30-256,1994,0.6,25,24,1,0,0,0,1,0,1,0,1,0,18,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Isaac Palazón Camacho,ESP,"FW,MF",30-247,1994,1.9,88,73,12,3,0,1,12,0,9,2,7,0,67,3,1
ESP-La Liga,2025-26,Rayo Vallecano,Jorge de Frutos,ESP,FW,28-192,1997,1.8,16,11,5,0,0,0,0,1,0,0,0,0,9,0,3
ESP-La Liga,2025-26,Rayo Vallecano,Luiz Felipe,ITA,DF,28-162,1997,1.5,90,77,13,1,0,1,0,0,0,0,0,0,86,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Pathé Ciss,SEN,MF,31-168,1994,2.0,117,115,2,2,0,1,0,0,0,0,0,0,104,0,1
ESP-La Liga,2025-26,Rayo Vallecano,Pedro Díaz,ESP,"MF,FW",27-087,1998,1.4,43,42,0,0,0,0,3,0,0,0,0,0,33,1,3
ESP-La Liga,2025-26,Rayo Vallecano,Pelayo Fernandez,ESP,DF,22-124,2003,0.5,35,33,2,1,0,0,0,0,0,0,0,0,30,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Pep Chavarría,ESP,DF,27-143,1998,1.9,120,100,19,1,0,0,5,18,0,0,0,0,101,1,4
ESP-La Liga,2025-26,Rayo Vallecano,Randy Nteka,ANG,FW,27-268,1997,0.2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Sergio Camello,ESP,"MF,FW",24-202,2001,0.1,9,7,1,1,0,0,0,0,0,0,0,0,6,1,0
ESP-La Liga,2025-26,Rayo Vallecano,Unai López,ESP,MF,29-305,1995,1.5,109,107,2,2,0,2,1,0,0,0,0,0,100,0,2
ESP-La Liga,2025-26,Rayo Vallecano,Álvaro García,ESP,"FW,MF",32-308,1992,1.9,52,50,1,0,1,0,6,1,0,0,0,0,30,1,2
ESP-La Liga,2025-26,Rayo Vallecano,Óscar Trejo,ARG,MF,37-127,1988,0.1,11,10,0,0,0,0,0,0,0,0,0,0,9,1,0
ESP-La Liga,2025-26,Rayo Vallecano,Óscar Valentín,ESP,MF,31-011,1994,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
ESP-La Liga,2025-26,Real Madrid,Antonio Rüdiger,GER,DF,32-181,1993,1.0,71,68,3,2,0,1,0,0,0,0,0,0,68,0,0
ESP-La Liga,2025-26,Real Madrid,Arda Güler,TUR,MF,20-187,2005,2.6,192,183,8,2,1,0,7,0,6,2,1,0,173,1,5
ESP-La Liga,2025-26,Real Madrid,Aurélien Tchouaméni,FRA,MF,25-216,2000,3.0,156,153,3,3,0,0,1,0,0,0,0,0,144,0,0
ESP-La Liga,2025-26,Real Madrid,Brahim Díaz,MAR,FW,26-028,1999,1.3,54,52,2,0,1,0,3,2,0,0,0,0,52,0,1
ESP-La Liga,2025-26,Real Madrid,Dani Carvajal,ESP,DF,33-232,1992,1.4,121,104,17,2,0,0,0,15,0,0,0,0,111,0,2
ESP-La Liga,2025-26,Real Madrid,Dani Ceballos,ESP,"MF,FW",29-024,1996,0.3,25,23,2,1,0,0,1,0,1,0,1,0,22,0,1
ESP-La Liga,2025-26,Real Madrid,Dean Huijsen,ESP,DF,20-139,2005,3.0,264,258,6,5,0,3,1,1,0,0,0,0,236,0,2
ESP-La Liga,2025-26,Real Madrid,Federico Valverde,URU,MF,27-040,1998,3.0,195,190,5,4,0,3,3,0,1,0,0,0,177,0,3
ESP-La Liga,2025-26,Real Madrid,Franco Mastantuono,ARG,FW,18-017,2007,1.7,99,95,4,0,1,2,5,0,4,3,0,0,86,0,1
ESP-La Liga,2025-26,Real Madrid,Gonzalo García,ESP,"FW,MF",21-160,2004,0.3,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
ESP-La Liga,2025-26,Real Madrid,Kylian Mbappé,FRA,FW,26-254,1998,2.9,143,138,5,0,0,2,4,0,1,1,0,0,125,0,2
ESP-La Liga,2025-26,Real Madrid,Rodrygo,BRA,FW,24-234,2001,0.9,66,59,6,0,0,0,3,2,4,3,0,0,58,1,2
ESP-La Liga,2025-26,Real Madrid,Thibaut Courtois,BEL,GK,33-112,1992,3.0,80,66,13,2,0,1,0,0,0,0,0,0,72,1,0
ESP-La Liga,2025-26,Real Madrid,Trent Alexander-Arnold,ENG,DF,26-328,1998,1.6,135,118,15,1,0,1,10,12,2,1,1,0,108,2,2
ESP-La Liga,2025-26,Real Madrid,Vinicius Júnior,BRA,FW,25-050,2000,2.0,104,102,2,1,0,0,6,0,1,0,0,0,88,0,4
ESP-La Liga,2025-26,Real Madrid,Álvaro Carreras,ESP,DF,22-161,2003,3.0,243,220,23,0,0,0,4,23,0,0,0,0,216,0,0
ESP-La Liga,2025-26,Real Madrid,Éder Militão,BRA,DF,27-225,1998,2.0,123,119,4,3,0,2,0,0,0,0,0,0,113,0,0
ESP-La Liga,2025-26,Real Sociedad,Aihen Muñoz,ESP,DF,28-015,1997,1.9,87,69,17,1,0,0,6,16,0,0,0,0,66,1,1
ESP-La Liga,2025-26,Real Sociedad,Ander Barrenetxea,ESP,"MF,FW",23-247,2001,2.9,121,111,10,0,2,2,17,2,8,3,0,0,88,0,4
ESP-La Liga,2025-26,Real Sociedad,Aritz Elustondo,ESP,DF,31-156,1994,0.3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
ESP-La Liga,2025-26,Real Sociedad,Beñat Turrientes,ESP,MF,23-212,2002,1.6,85,82,3,3,0,1,2,0,0,0,0,0,77,0,1
ESP-La Liga,2025-26,Real Sociedad,Brais Méndez,ESP,MF,28-236,1997,1.3,61,56,4,2,0,0,6,0,2,2,0,0,49,1,0
ESP-La Liga,2025-26,Real Sociedad,Duje Ćaleta-Car,CRO,DF,28-348,1996,1.7,116,114,2,1,0,0,0,0,0,0,0,0,110,0,0
ESP-La Liga,2025-26,Real Sociedad,Gonçalo Guedes,POR,"MF,FW",28-275,1996,0.5,26,26,0,0,0,0,4,0,0,0,0,0,19,0,0
ESP-La Liga,2025-26,Real Sociedad,Igor Zubeldia,ESP,DF,28-154,1997,3.0,180,171,9,8,0,3,0,0,0,0,0,0,164,0,2
ESP-La Liga,2025-26,Real Sociedad,Jon Aramburu,VEN,DF,23-039,2002,3.0,205,160,44,6,0,1,4,38,0,0,0,0,164,1,6
ESP-La Liga,2025-26,Real Sociedad,Jon Gorrotxategi,ESP,MF,23-210,2002,1.2,68,68,0,0,0,0,0,0,0,0,0,0,61,0,0
ESP-La Liga,2025-26,Real Sociedad,Jon Karrikaburu,ESP,FW,22-346,2002,0.4,7,6,1,1,0,0,0,0,0,0,0,0,4,0,0
ESP-La Liga,2025-26,Real Sociedad,Jon Martin,ESP,DF,19-242,2006,1.0,77,74,2,2,0,1,0,0,0,0,0,0,71,1,1
ESP-La Liga,2025-26,Real Sociedad,Luka Sučić,CRO,MF,22-357,2002,0.8,29,28,1,0,0,1,1,0,0,0,0,0,23,0,0
ESP-La Liga,2025-26,Real Sociedad,Mikel Oyarzabal,ESP,FW,28-132,1997,2.6,68,59,9,0,3,1,2,2,1,1,0,0,54,0,1
ESP-La Liga,2025-26,Real Sociedad,Orri Steinn Óskarsson,ISL,FW,21-002,2004,1.3,18,18,0,0,1,0,1,0,0,0,0,0,9,0,1
ESP-La Liga,2025-26,Real Sociedad,Pablo Marín,ESP,MF,22-059,2003,2.6,81,79,2,0,0,0,1,2,0,0,0,0,64,0,1
ESP-La Liga,2025-26,Real Sociedad,Sergio Gómez,ESP,DF,24-361,2000,1.1,87,72,15,6,0,0,6,9,0,0,0,0,69,0,2
ESP-La Liga,2025-26,Real Sociedad,Takefusa Kubo,JPN,"MF,FW",24-088,2001,2.6,89,78,11,0,0,0,11,0,11,7,1,0,65,0,3
ESP-La Liga,2025-26,Real Sociedad,Urko González,ESP,MF,24-164,2001,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
ESP-La Liga,2025-26,Real Sociedad,Álex Remiro,ESP,GK,30-160,1995,3.0,93,71,22,3,0,0,0,0,0,0,0,0,78,0,0
ESP-La Liga,2025-26,Sevilla,Adnan Januzaj,BEL,MF,30-207,1995,0.2,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
ESP-La Liga,2025-26,Sevilla,Adrià Pedrosa,ESP,DF,27-110,1998,0.1,11,9,2,0,0,0,3,2,0,0,0,0,9,0,1
ESP-La Liga,2025-26,Sevilla,Akor Adams,NGA,FW,25-214,2000,2.0,26,23,3,0,0,0,4,0,0,0,0,0,16,0,5
ESP-La Liga,2025-26,Sevilla,Alfon,ESP,FW,26-119,1999,1.0,21,21,0,0,0,0,1,0,0,0,0,0,14,0,1
ESP-La Liga,2025-26,Sevilla,Carmona,ESP,DF,23-214,2002,3.0,144,117,26,3,0,2,2,23,0,0,0,0,120,1,0
ESP-La Liga,2025-26,Sevilla,Castrin,ESP,DF,22-242,2003,2.8,168,161,7,7,0,3,0,0,0,0,0,0,147,0,0
ESP-La Liga,2025-26,Sevilla,Chidera Ejuke,NGA,"FW,MF",27-241,1998,1.4,54,53,1,0,2,2,1,1,0,0,0,0,44,0,3
ESP-La Liga,2025-26,Sevilla,Djibril Sow,SUI,MF,28-206,1997,1.0,31,26,4,1,0,1,2,0,1,0,1,0,25,1,1
ESP-La Liga,2025-26,Sevilla,Dodi Lukebakio,BEL,"FW,MF",27-341,1997,2.0,84,76,7,4,1,0,10,1,2,2,0,0,68,1,2
ESP-La Liga,2025-26,Sevilla,Gabriel Suazo,CHI,DF,28-022,1997,1.0,35,26,9,1,0,0,2,7,1,1,0,0,34,0,0
ESP-La Liga,2025-26,Sevilla,Isaac Romero,ESP,FW,25-105,2000,1.2,28,25,1,0,0,1,2,0,0,0,0,0,20,2,0
ESP-La Liga,2025-26,Sevilla,Juanlu Sánchez,ESP,"DF,FW",22-016,2003,2.7,121,106,14,0,0,2,5,14,0,0,0,0,97,1,3
ESP-La Liga,2025-26,Sevilla,Kike Salas,ESP,DF,23-130,2002,3.0,226,217,6,5,0,4,2,1,0,0,0,0,178,3,4
ESP-La Liga,2025-26,Sevilla,Lucien Agoume,FRA,MF,23-203,2002,2.9,137,136,1,0,2,1,2,1,0,0,0,0,111,0,2
ESP-La Liga,2025-26,Sevilla,Manu Bueno,ESP,MF,21-035,2004,0.1,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0
ESP-La Liga,2025-26,Sevilla,Marcão,BRA,"DF,MF",29-087,1996,0.2,21,21,0,0,0,0,0,0,0,0,0,0,20,0,0
ESP-La Liga,2025-26,Sevilla,Nemanja Gudelj,SRB,MF,33-288,1991,2.9,151,143,6,4,0,4,1,2,0,0,0,0,134,2,3
ESP-La Liga,2025-26,Sevilla,Peque,ESP,"MF,FW",22-331,2002,0.5,20,15,5,3,0,0,3,0,2,0,0,0,15,0,1
ESP-La Liga,2025-26,Sevilla,Ruben Vargas,SUI,MF,27-026,1998,1.5,42,35,7,2,1,0,5,0,3,1,0,0,25,0,0
ESP-La Liga,2025-26,Sevilla,Stanis Idumbo,BEL,MF,20-063,2005,0.5,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0
ESP-La Liga,2025-26,Sevilla,Ørjan Nyland,NOR,GK,34-355,1990,3.0,108,88,19,7,0,0,0,0,0,0,0,0,74,1,0
ESP-La Liga,2025-26,Valencia,Arnaut Danjuma,NED,FW,28-212,1997,2.0,36,34,2,0,0,0,4,0,0,0,0,0,24,0,3
ESP-La Liga,2025-26,Valencia,Baptiste Santamaria,FRA,MF,30-175,1995,1.3,74,72,2,2,0,1,1,0,0,0,0,0,58,0,4
ESP-La Liga,2025-26,Valencia,Copete,ESP,DF,25-325,1999,1.9,94,89,5,2,0,1,0,0,0,0,0,0,78,0,0
ESP-La Liga,2025-26,Valencia,César Tárrega,ESP,DF,23-186,2002,3.0,156,147,9,5,0,1,0,0,0,0,0,0,137,0,4
ESP-La Liga,2025-26,Valencia,Dani Raba,ESP,FW,29-306,1995,1.3,40,34,6,2,2,2,3,3,1,0,1,0,29,0,1
ESP-La Liga,2025-26,Valencia,Diego López,ESP,"MF,FW",23-110,2002,2.9,63,61,2,1,0,0,6,0,0,0,0,0,44,0,3
ESP-La Liga,2025-26,Valencia,Dimitri Foulquier,FRA,DF,32-161,1993,3.0,170,138,32,5,0,1,4,27,0,0,0,0,145,0,3
ESP-La Liga,2025-26,Valencia,Domingos André Ribeiro Almeida,POR,MF,25-093,2000,0.3,13,10,3,0,0,0,3,0,3,1,1,0,9,0,0
ESP-La Liga,2025-26,Valencia,Filip Ugrinic,SUI,MF,26-238,1999,0.3,15,12,3,2,0,0,3,0,1,0,1,0,11,0,0
