league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
GER-Bundesliga,2023-24,Union Berlin,Robin Gosens,GER,"DF,MF",29,1994,25.4,6,32,10,31.3,1.26,0.39,0.19,0.6,12.0,0,0,0,2.1,2.1,0.07,3.9,3.9
GER-Bundesliga,2023-24,Union Berlin,Robin Knoche,GER,DF,31,1992,21.3,1,7,3,42.9,0.33,0.14,0.14,0.33,13.3,0,0,1,1.2,0.4,0.06,-0.2,0.6
GER-Bundesliga,2023-24,Union Berlin,Sheraldo Becker,SUR,"FW,MF",28,1995,7.2,0,16,4,25.0,2.23,0.56,0.0,0.0,20.5,1,0,0,0.8,0.8,0.05,-0.8,-0.8
GER-Bundesliga,2023-24,Union Berlin,Yorbe Vertessen,BEL,"FW,MF",22,2001,6.6,3,24,9,37.5,3.64,1.37,0.13,0.33,16.8,0,0,0,2.7,2.7,0.11,0.3,0.3
GER-Bundesliga,2023-24,Werder Bremen,Amos Pieper,GER,DF,25,1998,6.6,0,4,1,25.0,0.61,0.15,0.0,0.0,10.2,0,0,0,0.5,0.5,0.11,-0.5,-0.5
GER-Bundesliga,2023-24,Werder Bremen,Anthony Jung,GER,DF,31,1991,28.7,1,5,1,20.0,0.17,0.03,0.2,1.0,13.6,0,0,0,0.6,0.6,0.12,0.4,0.4
GER-Bundesliga,2023-24,Werder Bremen,Christian Groß,GER,"DF,MF",34,1989,8.9,0,4,1,25.0,0.45,0.11,0.0,0.0,18.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3
GER-Bundesliga,2023-24,Werder Bremen,Dawid Kownacki,POL,FW,26,1997,4.2,0,19,4,21.1,4.5,0.95,0.0,0.0,16.2,0,0,0,1.3,1.3,0.07,-1.3,-1.3
GER-Bundesliga,2023-24,Werder Bremen,Felix Agu,NGA,"DF,MF",23,1999,17.9,0,11,0,0.0,0.61,0.0,0.0,,19.5,0,0,0,0.9,0.9,0.08,-0.9,-0.9
GER-Bundesliga,2023-24,Werder Bremen,Ilia Gruev,BUL,MF,23,2000,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2023-24,Werder Bremen,Isak Hansen-Aarøen,NOR,MF,18,2004,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2023-24,Werder Bremen,Jens Stage,DEN,MF,26,1996,25.9,3,40,11,27.5,1.55,0.43,0.08,0.27,15.8,0,0,0,4.4,4.4,0.11,-1.4,-1.4
GER-Bundesliga,2023-24,Werder Bremen,Jiří Pavlenka,CZE,GK,31,1992,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2023-24,Werder Bremen,Joel Imasuen,USA,FW,18,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2023-24,Werder Bremen,Julián Malatini,ARG,DF,22,2001,6.7,1,3,1,33.3,0.45,0.15,0.33,1.0,19.3,0,0,0,1.0,1.0,0.33,0.0,0.0
GER-Bundesliga,2023-24,Werder Bremen,Justin Njinmah,GER,FW,22,2000,11.3,6,33,14,42.4,2.92,1.24,0.18,0.43,16.2,0,0,0,4.9,4.9,0.15,1.1,1.1
GER-Bundesliga,2023-24,Werder Bremen,Leon Opitz,GER,"FW,DF",18,2005,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2023-24,Werder Bremen,Leonardo Bittencourt,GER,MF,29,1993,17.5,1,31,5,16.1,1.77,0.29,0.03,0.2,21.0,1,0,0,2.2,2.2,0.07,-1.2,-1.2
GER-Bundesliga,2023-24,Werder Bremen,Marco Friedl,AUT,DF,25,1998,24.4,1,7,1,14.3,0.29,0.04,0.14,1.0,25.1,0,0,0,0.2,0.2,0.04,0.8,0.8
GER-Bundesliga,2023-24,Werder Bremen,Marvin Ducksch,GER,FW,29,1994,30.0,12,74,32,43.2,2.47,1.07,0.09,0.22,18.9,12,5,6,12.8,7.9,0.11,-0.8,-0.9
GER-Bundesliga,2023-24,Werder Bremen,Michael Zetterer,GER,GK,28,1995,27.0,0,1,0,0.0,0.04,0.0,0.0,,9.5,0,0,0,0.1,0.1,0.1,-0.1,-0.1
GER-Bundesliga,2023-24,Werder Bremen,Miloš Veljković,SRB,DF,27,1995,21.3,2,6,3,50.0,0.28,0.14,0.33,0.67,16.1,0,0,0,1.7,1.7,0.29,0.3,0.3
GER-Bundesliga,2023-24,Werder Bremen,Mitchell Weiser,GER,"DF,MF",29,1994,29.3,3,44,13,29.5,1.5,0.44,0.07,0.23,14.7,0,0,0,3.8,3.8,0.09,-0.8,-0.8
GER-Bundesliga,2023-24,Werder Bremen,Naby Keïta,GUI,"MF,DF",28,1995,1.2,0,2,0,0.0,1.65,0.0,0.0,,22.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
GER-Bundesliga,2023-24,Werder Bremen,Nick Woltemade,GER,"FW,MF",21,2002,13.2,2,22,6,27.3,1.67,0.45,0.09,0.33,14.2,0,0,0,2.4,2.4,0.11,-0.4,-0.4
GER-Bundesliga,2023-24,Werder Bremen,Niclas Füllkrug,GER,FW,30,1993,2.0,0,5,1,20.0,2.5,0.5,0.0,0.0,15.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5
GER-Bundesliga,2023-24,Werder Bremen,Nicolai Rapp,GER,DF,26,1996,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2023-24,Werder Bremen,Niklas Stark,GER,DF,28,1995,12.1,2,4,2,50.0,0.33,0.17,0.5,1.0,13.1,0,0,0,0.2,0.2,0.05,1.8,1.8
GER-Bundesliga,2023-24,Werder Bremen,Oliver Burke,SCO,FW,26,1997,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2023-24,Werder Bremen,Olivier Deman,BEL,DF,23,2000,15.2,2,17,7,41.2,1.12,0.46,0.12,0.29,14.2,0,0,0,1.1,1.1,0.06,0.9,0.9
GER-Bundesliga,2023-24,Werder Bremen,Rafael Borré,COL,FW,27,1995,11.0,4,20,7,35.0,1.82,0.64,0.2,0.57,15.4,0,0,0,2.4,2.4,0.12,1.6,1.6
GER-Bundesliga,2023-24,Werder Bremen,Romano Schmid,AUT,"MF,FW",23,2000,28.9,4,38,10,26.3,1.31,0.35,0.11,0.4,19.6,1,0,0,5.2,5.2,0.14,-1.2,-1.2
GER-Bundesliga,2023-24,Werder Bremen,Senne Lynen,BEL,MF,24,1999,20.0,0,12,2,16.7,0.6,0.1,0.0,0.0,25.1,0,0,0,0.4,0.4,0.03,-0.4,-0.4
GER-Bundesliga,2023-24,Werder Bremen,Skelly Alvero,FRA,MF,21,2002,1.4,1,5,3,60.0,3.66,2.2,0.2,0.33,15.1,0,0,0,0.3,0.3,0.07,0.7,0.7
GER-Bundesliga,2023-24,Wolfsburg,Amin Sarr,SWE,"FW,MF",22,2001,4.3,0,6,2,33.3,1.4,0.47,0.0,0.0,15.7,0,0,0,0.6,0.6,0.09,-0.6,-0.6
GER-Bundesliga,2023-24,Wolfsburg,Aster Vranckx,BEL,MF,20,2002,12.8,0,4,2,50.0,0.31,0.16,0.0,0.0,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
GER-Bundesliga,2023-24,Wolfsburg,Bennit Bröger,GER,FW,17,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2023-24,Wolfsburg,Cedric Zesiger,SUI,DF,25,1998,18.2,0,16,2,12.5,0.88,0.11,0.0,0.0,20.3,0,0,0,1.3,1.3,0.08,-1.3,-1.3
GER-Bundesliga,2023-24,Wolfsburg,Dženan Pejčinović,GER,FW,18,2005,0.4,0,2,0,0.0,4.86,0.0,0.0,,13.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
GER-Bundesliga,2023-24,Wolfsburg,Jakub Kamiński,POL,"FW,MF",21,2002,5.3,0,10,3,30.0,1.9,0.57,0.0,0.0,16.3,0,0,0,0.5,0.5,0.05,-0.5,-0.5
GER-Bundesliga,2023-24,Wolfsburg,Joakim Mæhle,DEN,"DF,MF",26,1997,27.2,2,20,6,30.0,0.73,0.22,0.1,0.33,18.8,0,0,0,1.4,1.4,0.07,0.6,0.6
GER-Bundesliga,2023-24,Wolfsburg,Jonas Wind,DEN,FW,24,1999,29.5,11,72,34,47.2,2.44,1.15,0.15,0.32,16.1,0,0,1,9.4,8.5,0.12,1.6,2.5
GER-Bundesliga,2023-24,Wolfsburg,Kevin Behrens,GER,FW,32,1991,6.8,1,11,6,54.5,1.61,0.88,0.09,0.17,11.6,0,0,0,1.6,1.6,0.15,-0.6,-0.6
GER-Bundesliga,2023-24,Wolfsburg,Kevin Paredes,USA,"FW,MF",20,2003,15.9,3,19,7,36.8,1.19,0.44,0.16,0.43,16.7,0,0,0,3.0,3.0,0.16,0.0,0.0
GER-Bundesliga,2023-24,Wolfsburg,Kilian Fischer,GER,"DF,MF",22,2000,3.2,0,4,0,0.0,1.24,0.0,0.0,,18.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
GER-Bundesliga,2023-24,Wolfsburg,Koen Casteels,BEL,GK,31,1992,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2023-24,Wolfsburg,Kofi Amoako,GER,MF,18,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2023-24,Wolfsburg,Lovro Majer,CRO,"MF,FW",25,1998,23.4,5,35,10,28.6,1.5,0.43,0.09,0.3,21.1,2,2,2,5.4,3.8,0.11,-0.4,-0.8
GER-Bundesliga,2023-24,Wolfsburg,Lukas Nmecha,GER,FW,24,1998,0.5,1,1,1,100.0,2.14,2.14,1.0,1.0,7.8,0,0,0,0.1,0.1,0.14,0.9,0.9
GER-Bundesliga,2023-24,Wolfsburg,Mattias Svanberg,SWE,MF,24,1999,19.1,1,42,11,26.2,2.2,0.58,0.02,0.09,21.5,6,0,0,3.0,3.0,0.07,-2.0,-2.0
GER-Bundesliga,2023-24,Wolfsburg,Maxence Lacroix,FRA,DF,23,2000,26.2,4,12,8,66.7,0.46,0.3,0.33,0.5,11.1,0,0,0,0.8,0.8,0.07,3.2,3.2
GER-Bundesliga,2023-24,Wolfsburg,Maximilian Arnold,GER,MF,29,1994,27.8,2,32,12,37.5,1.15,0.43,0.06,0.17,27.8,8,0,0,1.0,1.0,0.03,1.0,1.0
GER-Bundesliga,2023-24,Wolfsburg,Moritz Jenz,GER,DF,24,1999,19.4,0,7,0,0.0,0.36,0.0,0.0,,13.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
GER-Bundesliga,2023-24,Wolfsburg,Nicolas Cozza,FRA,DF,24,1999,3.1,0,1,0,0.0,0.33,0.0,0.0,,30.8,0,0,0,0.0,0.0,0.02,0.0,0.0
GER-Bundesliga,2023-24,Wolfsburg,Patrick Wimmer,AUT,"FW,MF",22,2001,6.5,2,10,4,40.0,1.53,0.61,0.2,0.5,16.2,0,0,0,1.4,1.4,0.14,0.6,0.6
GER-Bundesliga,2023-24,Wolfsburg,Pavao Pervan,AUT,GK,35,1987,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2023-24,Wolfsburg,Ridle Baku,GER,"DF,MF",25,1998,22.4,1,27,9,33.3,1.21,0.4,0.04,0.11,15.9,1,0,0,1.8,1.8,0.07,-0.8,-0.8
GER-Bundesliga,2023-24,Wolfsburg,Rogério,BRA,DF,25,1998,10.1,1,4,2,50.0,0.4,0.2,0.25,0.5,15.3,0,0,0,0.3,0.3,0.09,0.7,0.7
GER-Bundesliga,2023-24,Wolfsburg,Sebastiaan Bornauw,BEL,DF,24,1999,15.9,0,10,4,40.0,0.63,0.25,0.0,0.0,10.0,0,0,0,0.8,0.8,0.08,-0.8,-0.8
GER-Bundesliga,2023-24,Wolfsburg,Tiago Tomás,POR,"FW,MF",21,2002,11.5,1,27,10,37.0,2.35,0.87,0.04,0.1,13.5,0,0,0,2.7,2.7,0.1,-1.7,-1.7
GER-Bundesliga,2023-24,Wolfsburg,Václav Černý,CZE,"FW,MF",25,1997,10.2,4,20,5,25.0,1.95,0.49,0.2,0.8,15.2,0,0,0,2.3,2.3,0.11,1.7,1.7
GER-Bundesliga,2023-24,Wolfsburg,Yannick Gerhardt,GER,"MF,DF",29,1994,18.1,2,19,9,47.4,1.05,0.5,0.11,0.22,16.2,0,0,0,1.9,1.9,0.1,0.1,0.1
ITA-Serie A,2023-24,Atalanta,Ademola Lookman,NGA,"FW,MF",25,1997,21.0,11,67,24,35.8,3.18,1.14,0.16,0.46,14.3,0,0,0,9.1,9.1,0.14,1.9,1.9
ITA-Serie A,2023-24,Atalanta,Aleksei Miranchuk,RUS,"MF,FW",27,1995,13.1,3,37,21,56.8,2.83,1.61,0.08,0.14,16.4,0,0,0,5.4,5.4,0.15,-2.4,-2.4
ITA-Serie A,2023-24,Atalanta,Berat Djimsiti,ALB,DF,30,1993,31.5,0,13,0,0.0,0.41,0.0,0.0,,10.6,0,0,0,0.8,0.8,0.06,-0.8,-0.8
ITA-Serie A,2023-24,Atalanta,Charles De Ketelaere,BEL,"FW,MF",22,2001,22.5,10,44,24,54.5,1.95,1.07,0.2,0.38,14.2,0,1,1,7.1,6.3,0.14,2.9,2.7
ITA-Serie A,2023-24,Atalanta,Davide Zappacosta,ITA,DF,31,1992,20.7,2,37,10,27.0,1.78,0.48,0.05,0.2,17.1,0,0,0,2.2,2.2,0.06,-0.2,-0.2
ITA-Serie A,2023-24,Atalanta,Duván Zapata,COL,FW,32,1991,1.2,1,5,2,40.0,4.02,1.61,0.2,0.5,12.3,0,0,0,0.4,0.4,0.08,0.6,0.6
ITA-Serie A,2023-24,Atalanta,El Bilal Touré,MLI,FW,21,2001,4.4,2,12,4,33.3,2.74,0.91,0.17,0.5,15.2,0,0,0,1.2,1.2,0.1,0.8,0.8
ITA-Serie A,2023-24,Atalanta,Emil Holm,SWE,DF,23,2000,10.5,1,26,8,30.8,2.47,0.76,0.04,0.13,11.9,0,0,0,2.7,2.7,0.11,-1.7,-1.7
ITA-Serie A,2023-24,Atalanta,Francesco Rossi,ITA,GK,32,1991,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2023-24,Atalanta,Gianluca Scamacca,ITA,FW,24,1999,16.1,12,60,26,43.3,3.72,1.61,0.2,0.46,15.1,0,0,0,6.5,6.5,0.11,5.5,5.5
ITA-Serie A,2023-24,Atalanta,Giorgio Scalvini,ITA,DF,19,2003,28.3,1,19,6,31.6,0.67,0.21,0.05,0.17,14.6,0,0,0,1.4,1.4,0.08,-0.4,-0.4
ITA-Serie A,2023-24,Atalanta,Giovanni Bonfanti,ITA,DF,20,2003,1.0,0,1,0,0.0,1.01,0.0,0.0,,5.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1
ITA-Serie A,2023-24,Atalanta,Hans Hateboer,NED,DF,29,1994,12.4,0,11,3,27.3,0.89,0.24,0.0,0.0,18.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
ITA-Serie A,2023-24,Atalanta,Isak Hien,SWE,DF,24,1999,10.4,0,4,2,50.0,0.38,0.19,0.0,0.0,9.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
ITA-Serie A,2023-24,Atalanta,José Luis Palomino,ARG,DF,33,1990,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2023-24,Atalanta,Juan Musso,ARG,GK,29,1994,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2023-24,Atalanta,Leonardo Mendicino,ITA,MF,17,2006,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2023-24,Atalanta,Luis Muriel,COL,"FW,MF",32,1991,4.5,2,23,9,39.1,5.06,1.98,0.09,0.22,23.6,4,0,0,1.5,1.5,0.07,0.5,0.5
ITA-Serie A,2023-24,Atalanta,Marco Carnesecchi,ITA,GK,23,2000,26.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2023-24,Atalanta,Mario Pašalić,CRO,MF,28,1995,22.8,6,38,16,42.1,1.67,0.7,0.11,0.25,14.5,0,2,2,7.1,5.5,0.15,-1.1,-1.5
ITA-Serie A,2023-24,Atalanta,Marten de Roon,NED,"MF,DF",32,1991,28.9,0,16,3,18.8,0.55,0.1,0.0,0.0,24.5,0,0,0,0.6,0.6,0.04,-0.6,-0.6
ITA-Serie A,2023-24,Atalanta,Matteo Ruggeri,ITA,DF,21,2002,27.2,0,12,4,33.3,0.44,0.15,0.0,0.0,16.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5
ITA-Serie A,2023-24,Atalanta,Michel Ndary Adopo,FRA,MF,23,2000,1.2,0,1,1,100.0,0.83,0.83,0.0,0.0,9.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
ITA-Serie A,2023-24,Atalanta,Mitchel Bakker,NED,DF,23,2000,4.2,1,5,1,20.0,1.18,0.24,0.2,1.0,14.8,0,0,0,0.2,0.2,0.04,0.8,0.8
ITA-Serie A,2023-24,Atalanta,Nadir Zortea,ITA,DF,24,1999,1.7,1,2,1,50.0,1.21,0.6,0.5,1.0,22.2,0,0,0,0.1,0.1,0.04,0.9,0.9
ITA-Serie A,2023-24,Atalanta,Rafael Tolói,ITA,DF,32,1990,10.7,0,3,0,0.0,0.28,0.0,0.0,,19.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
ITA-Serie A,2023-24,Atalanta,Sead Kolašinac,BIH,DF,30,1993,24.2,1,13,5,38.5,0.54,0.21,0.08,0.2,12.3,0,0,0,1.3,1.3,0.1,-0.3,-0.3
ITA-Serie A,2023-24,Atalanta,Teun Koopmeiners,NED,MF,25,1998,29.2,12,52,16,30.8,1.78,0.55,0.19,0.63,18.2,2,2,2,6.5,5.0,0.1,5.5,5.0
ITA-Serie A,2023-24,Atalanta,Éderson,BRA,MF,24,1999,31.9,6,38,11,28.9,1.19,0.35,0.16,0.55,18.1,0,0,0,3.5,3.5,0.09,2.5,2.5
ITA-Serie A,2023-24,Bologna,Alexis Saelemaekers,BEL,"FW,MF",24,1999,21.0,4,29,10,34.5,1.38,0.48,0.14,0.4,23.2,4,0,0,2.6,2.6,0.09,1.4,1.4
ITA-Serie A,2023-24,Bologna,Charalampos Lykogiannis,GRE,DF,29,1993,10.0,2,15,4,26.7,1.49,0.4,0.13,0.5,21.9,4,0,0,1.3,1.3,0.08,0.7,0.7
ITA-Serie A,2023-24,Bologna,Dan Ndoye,SUI,"FW,MF",22,2000,19.7,1,41,16,39.0,2.08,0.81,0.02,0.06,16.7,0,0,0,4.9,4.9,0.13,-3.9,-3.9
ITA-Serie A,2023-24,Bologna,Federico Ravaglia,ITA,GK,23,1999,5.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2023-24,Bologna,Giovanni Fabbian,ITA,"MF,FW",20,2003,11.7,5,28,10,35.7,2.38,0.85,0.18,0.5,14.5,0,0,0,4.2,4.2,0.15,0.8,0.8
ITA-Serie A,2023-24,Bologna,Jens Odgaard,DEN,"FW,MF",24,1999,4.8,2,11,2,18.2,2.3,0.42,0.18,1.0,18.9,0,0,0,1.5,1.5,0.13,0.5,0.5
ITA-Serie A,2023-24,Bologna,Jesper Karlsson,SWE,FW,25,1998,3.8,0,6,4,66.7,1.57,1.05,0.0,0.0,26.8,1,0,0,0.4,0.4,0.07,-0.4,-0.4
ITA-Serie A,2023-24,Bologna,Jhon Lucumí,COL,DF,25,1998,24.6,0,11,2,18.2,0.45,0.08,0.0,0.0,16.1,0,0,0,0.8,0.8,0.08,-0.8,-0.8
ITA-Serie A,2023-24,Bologna,Joshua Zirkzee,NED,FW,22,2001,30.7,11,84,29,34.5,2.74,0.95,0.11,0.31,17.8,3,2,2,9.0,7.4,0.09,2.0,1.6
ITA-Serie A,2023-24,Bologna,Kacper Urbanski,POL,"MF,FW",18,2004,10.3,0,17,6,35.3,1.65,0.58,0.0,0.0,17.6,0,0,0,1.1,1.1,0.07,-1.1,-1.1
ITA-Serie A,2023-24,Bologna,Kevin Bonifazi,ITA,DF,27,1996,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2023-24,Bologna,Lewis Ferguson,SCO,MF,23,1999,30.1,6,60,20,33.3,1.99,0.66,0.1,0.3,16.0,0,0,0,5.4,5.4,0.09,0.6,0.6
ITA-Serie A,2023-24,Bologna,Lorenzo De Silvestri,ITA,DF,35,1988,7.5,2,4,2,50.0,0.53,0.27,0.5,1.0,17.8,0,0,0,0.2,0.2,0.05,1.8,1.8
ITA-Serie A,2023-24,Bologna,Michel Aebischer,SUI,MF,26,1997,24.8,0,18,5,27.8,0.73,0.2,0.0,0.0,22.4,0,0,0,1.1,1.1,0.06,-1.1,-1.1
ITA-Serie A,2023-24,Bologna,Nicola Bagnolini,ITA,GK,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2023-24,Bologna,Nicolás Domínguez,ARG,MF,25,1998,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2023-24,Bologna,Nikola Moro,CRO,MF,25,1998,9.3,1,11,1,9.1,1.18,0.11,0.09,1.0,22.1,1,0,0,0.7,0.7,0.06,0.3,0.3
ITA-Serie A,2023-24,Bologna,Oussama El Azzouzi,MAR,MF,22,2001,6.1,2,2,2,100.0,0.33,0.33,1.0,1.0,9.5,0,0,0,0.5,0.5,0.24,1.5,1.5
ITA-Serie A,2023-24,Bologna,Remo Freuler,SUI,MF,31,1992,29.2,1,14,4,28.6,0.48,0.14,0.07,0.25,17.4,0,0,0,1.2,1.2,0.09,-0.2,-0.2
ITA-Serie A,2023-24,Bologna,Riccardo Calafiori,ITA,DF,21,2002,26.1,2,17,6,35.3,0.65,0.23,0.12,0.33,17.9,0,0,0,1.4,1.4,0.08,0.6,0.6
ITA-Serie A,2023-24,Bologna,Riccardo Orsolini,ITA,"FW,MF",26,1997,19.9,10,55,22,40.0,2.76,1.1,0.15,0.36,18.1,5,2,3,7.4,5.0,0.09,2.6,3.0
ITA-Serie A,2023-24,Bologna,Sam Beukema,NED,DF,24,1998,28.3,1,12,4,33.3,0.42,0.14,0.08,0.25,9.7,0,0,0,1.9,1.9,0.16,-0.9,-0.9
ITA-Serie A,2023-24,Bologna,Santiago Castro,ARG,FW,18,2004,2.7,1,7,3,42.9,2.6,1.12,0.14,0.33,19.6,0,0,0,1.0,1.0,0.14,0.0,0.0
ITA-Serie A,2023-24,Bologna,Stefan Posch,AUT,DF,26,1997,26.8,1,18,4,22.2,0.67,0.15,0.06,0.25,19.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2
ITA-Serie A,2023-24,Bologna,Sydney van Hooijdonk,NED,FW,23,2000,2.4,0,5,1,20.0,2.12,0.42,0.0,0.0,18.1,1,0,0,0.6,0.6,0.12,-0.6,-0.6
ITA-Serie A,2023-24,Bologna,Tommaso Corazza,ITA,DF,19,2004,2.2,0,1,0,0.0,0.46,0.0,0.0,,12.8,0,0,0,0.1,0.1,0.1,-0.1,-0.1
ITA-Serie A,2023-24,Bologna,Victor Bernth Kristiansen,DEN,DF,20,2002,25.6,0,6,2,33.3,0.23,0.08,0.0,0.0,18.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
ITA-Serie A,2023-24,Bologna,Łukasz Skorupski,POL,GK,32,1991,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2023-24,Cagliari,Adam Obert,SVK,DF,20,2002,10.5,0,3,3,100.0,0.29,0.29,0.0,0.0,18.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
ITA-Serie A,2023-24,Cagliari,Alberto Dossena,ITA,DF,24,1998,33.1,2,24,6,25.0,0.73,0.18,0.08,0.33,11.3,0,0,0,2.2,2.2,0.09,-0.2,-0.2
ITA-Serie A,2023-24,Cagliari,Alessandro Deiola,ITA,MF,27,1995,17.9,1,25,6,24.0,1.4,0.34,0.04,0.17,17.2,2,0,0,2.5,2.5,0.1,-1.5,-1.5
ITA-Serie A,2023-24,Cagliari,Alessandro Di Pardo,ITA,"DF,MF",24,1999,4.0,0,3,0,0.0,0.75,0.0,0.0,,24.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
ITA-Serie A,2023-24,Cagliari,Andrea Petagna,ITA,FW,28,1995,11.1,1,20,8,40.0,1.81,0.72,0.05,0.13,13.7,0,0,0,1.6,1.6,0.08,-0.6,-0.6
ITA-Serie A,2023-24,Cagliari,Antoine Makoumbou,CGO,MF,25,1998,30.0,1,8,2,25.0,0.27,0.07,0.13,0.5,21.4,0,0,0,0.7,0.7,0.09,0.3,0.3
ITA-Serie A,2023-24,Cagliari,Boris Radunović,SRB,GK,27,1996,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2023-24,Cagliari,Edoardo Goldaniga,ITA,DF,29,1993,11.2,0,4,3,75.0,0.36,0.27,0.0,0.0,7.9,0,0,0,0.5,0.5,0.14,-0.5,-0.5
ITA-Serie A,2023-24,Cagliari,Eldor Shomurodov,UZB,"FW,MF",28,1995,10.4,3,21,7,33.3,2.02,0.67,0.14,0.43,11.9,0,0,0,3.5,3.5,0.19,-0.5,-0.5
ITA-Serie A,2023-24,Cagliari,Gabriele Zappa,ITA,DF,23,1999,28.5,1,19,5,26.3,0.67,0.18,0.05,0.2,18.7,0,0,0,1.5,1.5,0.08,-0.5,-0.5
ITA-Serie A,2023-24,Cagliari,Gaetano Oristanio,ITA,"FW,MF",20,2002,12.3,2,23,5,21.7,1.87,0.41,0.09,0.4,18.9,1,0,0,1.8,1.8,0.08,0.2,0.2
ITA-Serie A,2023-24,Cagliari,Gianluca Gaetano,ITA,"FW,MF",23,2000,8.3,4,13,5,38.5,1.57,0.6,0.23,0.6,22.5,0,1,1,1.3,0.5,0.04,2.7,2.5
ITA-Serie A,2023-24,Cagliari,Gianluca Lapadula,PER,FW,33,1990,13.4,3,34,10,29.4,2.54,0.75,0.06,0.2,14.2,2,1,1,4.8,4.1,0.12,-1.8,-2.1
ITA-Serie A,2023-24,Cagliari,Ibrahim Sulemana,GHA,MF,20,2003,14.9,2,13,3,23.1,0.87,0.2,0.15,0.67,23.2,0,0,0,0.8,0.8,0.06,1.2,1.2
ITA-Serie A,2023-24,Cagliari,Jakub Jankto,CZE,"MF,FW",27,1996,9.7,1,12,5,41.7,1.24,0.52,0.08,0.2,13.4,0,0,0,1.5,1.5,0.12,-0.5,-0.5
ITA-Serie A,2023-24,Cagliari,Kingstone Mutandwa,ZAM,"FW,MF",20,2003,0.4,1,2,1,50.0,4.62,2.31,0.5,1.0,19.1,0,0,0,0.1,0.1,0.04,0.9,0.9
ITA-Serie A,2023-24,Cagliari,Leonardo Pavoletti,ITA,FW,34,1988,7.0,4,25,9,36.0,3.58,1.29,0.16,0.44,11.3,0,0,0,2.6,2.6,0.1,1.4,1.4
