league,season,team,player,nation,pos,age,born,90s,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
,,,,,,,,,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
FRA-Ligue 1,2023-24,Lyon,Malick Fofana,BEL,FW,18,2005,6.2,19,3.05,11,0,2,3,2,1,3,0.48,1,0,0,1,1,0
FRA-Ligue 1,2023-24,Lyon,Mama Samba Baldé,GNB,"FW,MF",27,1995,6.1,21,3.42,13,0,5,2,1,0,7,1.14,3,0,4,0,0,0
FRA-Ligue 1,2023-24,Lyon,Mamadou Sarr,FRA,DF,17,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Lyon,Maxence Caqueret,FRA,MF,23,2000,33.6,113,3.37,85,16,4,3,2,3,7,0.21,5,0,1,1,0,0
FRA-Ligue 1,2023-24,Lyon,Mohamed El Arouch,FRA,FW,19,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Lyon,Nemanja Matić,SRB,MF,34,1988,13.9,23,1.65,21,0,2,0,0,0,3,0.22,3,0,0,0,0,0
FRA-Ligue 1,2023-24,Lyon,Nicolás Tagliafico,ARG,DF,30,1992,23.6,42,1.78,28,6,1,3,3,1,2,0.08,1,0,0,0,1,0
FRA-Ligue 1,2023-24,Lyon,Orel Mangala,BEL,MF,25,1998,4.4,13,2.95,11,0,1,0,1,0,1,0.23,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Lyon,Paul Akouokou,CIV,MF,25,1997,3.4,6,1.75,4,0,1,0,0,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Lyon,Rayan Cherki,FRA,"MF,FW",19,2003,19.1,106,5.55,52,23,21,7,2,1,14,0.73,9,2,1,2,0,0
FRA-Ligue 1,2023-24,Lyon,Rémy Riou,FRA,GK,35,1987,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Lyon,Sael Kumbedi,FRA,DF,18,2005,10.3,16,1.56,15,0,1,0,0,0,2,0.19,2,0,0,0,0,0
FRA-Ligue 1,2023-24,Lyon,Saïd Benrahma,ALG,"FW,MF",27,1995,8.6,38,4.44,26,6,2,2,1,1,4,0.47,4,0,0,0,0,0
FRA-Ligue 1,2023-24,Lyon,Sinaly Diomande,CIV,DF,22,2001,9.9,6,0.61,5,0,0,1,0,0,1,0.1,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Lyon,Skelly Alvero,FRA,MF,21,2002,4.7,12,2.54,7,1,1,2,1,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Lyon,Tino Kadewere,ZIM,"FW,MF",27,1996,3.3,9,2.73,8,0,0,0,1,0,1,0.3,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Amine Harit,MAR,"MF,FW",26,1997,20.2,90,4.45,66,5,9,2,7,1,7,0.35,7,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Azzedine Ounahi,MAR,MF,23,2000,13.4,44,3.28,40,1,0,1,2,0,3,0.22,2,1,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Bamo Meïté,CIV,DF,21,2001,7.1,6,0.85,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Bilal Nadir,MAR,"MF,FW",19,2003,1.3,3,2.37,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Chancel Mbemba,COD,DF,28,1994,24.5,20,0.82,17,0,1,2,0,0,2,0.08,2,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Emran Soglo,ENG,"MF,DF",18,2005,1.2,2,1.62,2,0,0,0,0,0,1,0.81,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Faris Pemi Moumbagna,CMR,FW,23,2000,6.1,15,2.47,11,0,0,2,2,0,2,0.33,1,0,0,0,1,0
FRA-Ligue 1,2023-24,Marseille,François Mughe,CMR,"MF,DF",19,2004,2.0,13,6.65,7,1,1,0,4,0,1,0.51,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Geoffrey Kondogbia,CTA,MF,30,1993,16.3,27,1.66,21,0,0,1,4,1,3,0.18,3,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Iliman Ndiaye,SEN,"FW,MF",23,2000,18.0,61,3.39,43,1,8,4,5,0,9,0.5,5,0,0,1,3,0
FRA-Ligue 1,2023-24,Marseille,Ismaila Sarr,SEN,"FW,MF",25,1998,16.1,40,2.49,30,0,2,3,5,0,5,0.31,5,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Jean Onana,CMR,MF,23,2000,6.3,10,1.59,9,0,0,1,0,0,1,0.16,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Joaquín Correa,ARG,"FW,MF",28,1994,4.8,12,2.51,9,0,2,0,1,0,1,0.21,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Jonathan Clauss,FRA,DF,30,1992,23.0,76,3.31,53,16,1,3,2,1,5,0.22,4,1,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Jordan Veretout,FRA,MF,30,1993,24.3,94,3.88,69,19,2,3,1,0,12,0.49,10,1,0,1,0,0
FRA-Ligue 1,2023-24,Marseille,Keyliane Abdallah,FRA,FW,17,2006,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Leonardo Balerdi,ARG,DF,24,1999,25.2,27,1.07,24,1,1,0,1,0,3,0.12,2,0,0,0,1,0
FRA-Ligue 1,2023-24,Marseille,Luis Henrique,BRA,"FW,DF",21,2001,8.7,29,3.33,27,0,2,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Mattéo Guendouzi,FRA,MF,24,1999,0.2,2,9.47,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Michael Amir Murillo,PAN,DF,27,1996,11.1,15,1.35,9,1,1,0,2,2,3,0.27,3,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Noam Mayoka-Tika,BEL,MF,19,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Pape Gueye,SEN,"MF,DF",24,1999,8.5,19,2.24,16,0,0,1,2,0,2,0.24,2,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Pau López,ESP,GK,28,1994,32.7,10,0.31,9,1,0,0,0,0,1,0.03,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Pierre-Emerick Aubameyang,GAB,FW,34,1989,29.1,75,2.57,45,0,6,18,5,1,14,0.48,8,0,1,5,0,0
FRA-Ligue 1,2023-24,Marseille,Quentin Merlin,FRA,DF,21,2002,7.8,23,2.95,13,7,1,2,0,0,2,0.26,2,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Raimane Daou,COM,"DF,MF",18,2004,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Renan Lodi,BRA,DF,25,1998,13.7,27,1.97,18,8,0,0,1,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Rubén Blanco,ESP,GK,28,1995,1.3,1,0.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Samuel Gigot,FRA,DF,29,1993,19.2,27,1.41,17,3,1,5,1,0,4,0.21,1,0,0,3,0,0
FRA-Ligue 1,2023-24,Marseille,Sofiane Sidi Ali,FRA,MF,28,1995,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Ulisses Garcia,SUI,DF,27,1996,10.1,18,1.79,12,3,3,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Valentin Rongier,FRA,MF,28,1994,9.5,28,2.96,25,0,2,0,0,1,1,0.11,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Marseille,Vitinha,POR,FW,23,2000,10.3,37,3.61,23,0,5,3,4,2,6,0.59,3,0,1,2,0,0
FRA-Ligue 1,2023-24,Metz,Ablie Jallow,GAM,"MF,FW",24,1998,10.2,30,2.94,19,6,2,1,2,0,7,0.69,6,1,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Abou Lô,SEN,"MF,DF",23,2000,2.2,2,0.91,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Alexandre Oukidja,ALG,GK,35,1988,33.2,4,0.12,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Arthur Atta,FRA,"MF,FW",20,2003,10.3,19,1.85,15,0,2,2,0,0,3,0.29,1,0,0,2,0,0
FRA-Ligue 1,2023-24,Metz,Benjamin Tetteh,GHA,"FW,MF",26,1997,3.1,6,1.92,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Cheikh Tidiane Sabaly,SEN,"FW,MF",24,1999,15.3,39,2.55,28,0,4,2,4,1,4,0.26,3,0,0,1,0,0
FRA-Ligue 1,2023-24,Metz,Christophe Hérelle,MTQ,DF,30,1992,18.0,15,0.83,13,0,1,0,1,0,2,0.11,2,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Danley Jean-Jacques,HAI,MF,23,2000,29.8,50,1.68,32,0,3,9,1,5,1,0.03,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Didier Lamkel Zé,CMR,"FW,MF",26,1996,6.1,15,2.45,13,1,0,1,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Fali Candé,GNB,DF,25,1998,20.5,17,0.83,10,1,2,2,1,1,3,0.15,1,0,0,1,1,0
FRA-Ligue 1,2023-24,Metz,Georges Mikautadze,GEO,FW,22,2000,19.4,58,2.99,31,3,12,6,6,0,8,0.41,4,0,4,0,0,0
FRA-Ligue 1,2023-24,Metz,Guillaume Dietsch,FRA,GK,22,2001,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Habib Maïga,CIV,"MF,FW",27,1996,1.6,1,0.61,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Ibou Sané,SEN,"MF,FW",18,2005,1.4,2,1.41,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Ismaël Traoré,CIV,DF,36,1986,24.7,8,0.32,7,0,0,1,0,0,2,0.08,2,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Joel Asoro,SWE,"FW,MF",24,1999,9.4,21,2.23,11,2,2,1,5,0,3,0.32,1,0,1,0,1,0
FRA-Ligue 1,2023-24,Metz,Joseph Nduquidi,FRA,"MF,DF",18,2004,8.3,3,0.36,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Koffi Kouao,CIV,DF,25,1998,9.6,13,1.36,8,2,0,1,1,1,2,0.21,1,0,0,1,0,0
FRA-Ligue 1,2023-24,Metz,Kévin N'Doram,FRA,MF,27,1996,17.8,22,1.23,18,0,0,2,2,0,3,0.17,3,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Kévin Van Den Kerkhof,ALG,"FW,MF",27,1996,21.3,38,1.79,23,9,1,1,2,2,5,0.24,5,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Lamine Camara,SEN,MF,19,2004,25.1,70,2.8,32,26,3,4,2,3,11,0.44,6,3,1,0,0,1
FRA-Ligue 1,2023-24,Metz,Malick Mbaye,SEN,"MF,FW",19,2004,1.7,3,1.76,0,2,1,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Matthieu Udol,FRA,DF,27,1996,30.0,54,1.8,42,2,1,3,5,1,3,0.1,3,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Maxime Colin,FRA,DF,31,1991,20.4,24,1.18,16,4,1,1,1,1,1,0.05,0,0,0,0,1,0
FRA-Ligue 1,2023-24,Metz,N'Guessan Kouadio,CIV,"MF,FW",20,2003,1.2,4,3.24,1,0,1,0,1,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Oscar Estupiñan,COL,FW,26,1996,2.9,2,0.69,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Papa Amadou Diallo,SEN,FW,19,2004,9.9,20,2.02,18,0,0,1,0,1,1,0.1,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Sadibou Sané,SEN,DF,19,2004,9.4,5,0.53,4,0,0,0,1,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Simon Elisor,FRA,FW,24,1999,8.5,19,2.24,13,0,1,1,4,0,1,0.12,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Metz,Youssef Maziz,FRA,"FW,MF",25,1998,1.4,6,4.35,2,2,0,1,1,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Aleksandr Golovin,RUS,"MF,FW",27,1996,23.9,102,4.28,62,29,3,3,3,2,7,0.29,6,0,0,1,0,0
FRA-Ligue 1,2023-24,Monaco,Antonin Cartillier,FRA,DF,19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Breel Embolo,SUI,FW,26,1997,2.0,10,4.95,8,0,2,0,0,0,1,0.49,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Caio Henrique Oliveira Silva,BRA,DF,26,1997,6.9,25,3.61,14,8,2,0,0,1,5,0.72,2,3,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Chrislain Matsima,FRA,DF,21,2002,3.3,7,2.11,7,0,0,0,0,0,1,0.3,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Denis Zakaria,SUI,"MF,DF",26,1996,23.7,36,1.52,26,0,3,4,0,3,3,0.13,2,0,1,0,0,0
FRA-Ligue 1,2023-24,Monaco,Edan Diop,FRA,"MF,DF",18,2004,1.8,1,0.55,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Eliesse Ben Seghir,MAR,"MF,FW",18,2005,4.8,20,4.21,12,0,2,1,5,0,5,1.05,2,0,1,0,2,0
FRA-Ligue 1,2023-24,Monaco,Eliot Matazo,BEL,MF,21,2002,1.1,2,1.78,2,0,0,0,0,0,1,0.89,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Folarin Balogun,USA,FW,22,2001,18.8,61,3.24,40,0,6,10,5,0,8,0.43,4,0,2,1,1,0
FRA-Ligue 1,2023-24,Monaco,Guillermo Maripán,CHI,DF,29,1994,19.6,9,0.46,7,0,0,2,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Ismail Jakobs,SEN,DF,23,1999,16.3,50,3.07,32,9,1,4,2,2,8,0.49,6,1,0,1,0,0
FRA-Ligue 1,2023-24,Monaco,Kassoum Ouattara,FRA,"DF,FW",18,2004,7.1,14,1.98,10,1,1,1,0,1,1,0.14,0,0,1,0,0,0
FRA-Ligue 1,2023-24,Monaco,Krépin Diatta,SEN,"DF,FW",24,1999,13.4,41,3.06,34,4,2,0,1,0,8,0.6,7,0,1,0,0,0
FRA-Ligue 1,2023-24,Monaco,Lucas Michal,FRA,FW,18,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Maghnes Akliouche,FRA,"MF,FW",21,2002,17.9,88,4.91,59,11,6,3,4,5,9,0.5,7,0,0,0,0,2
FRA-Ligue 1,2023-24,Monaco,Mamadou Coulibaly,FRA,MF,19,2004,1.3,5,3.81,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Mohamed Camara,MLI,MF,23,2000,11.5,41,3.57,37,0,1,1,1,1,7,0.61,7,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Mohammed Salisu,GHA,DF,24,1999,11.5,10,0.87,9,0,0,0,0,1,2,0.17,2,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Myron Boadu,NED,FW,22,2001,0.9,1,1.06,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Philipp Köhn,SUI,GK,25,1998,22.0,3,0.14,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Radosław Majecki,POL,GK,23,1999,12.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Saïmon Bouabré,FRA,MF,17,2006,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Soungoutou Magassa,FRA,"DF,MF",19,2003,15.0,13,0.87,11,0,0,1,0,1,1,0.07,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Takumi Minamino,JPN,MF,28,1995,23.5,74,3.15,56,3,2,5,6,2,12,0.51,10,0,0,1,1,0
FRA-Ligue 1,2023-24,Monaco,Thilo Kehrer,GER,DF,26,1996,14.7,19,1.29,13,1,0,5,0,0,4,0.27,3,0,0,1,0,0
FRA-Ligue 1,2023-24,Monaco,Vanderson,BRA,DF,22,2001,18.2,42,2.3,32,3,2,4,0,1,4,0.22,3,0,0,1,0,0
FRA-Ligue 1,2023-24,Monaco,Wilfried Singo,CIV,DF,22,2000,24.3,36,1.48,31,1,0,2,1,1,2,0.08,2,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Wissam Ben Yedder,FRA,FW,32,1990,25.7,74,2.88,62,0,3,7,1,1,8,0.31,8,0,0,0,0,0
FRA-Ligue 1,2023-24,Monaco,Youssouf Fofana,FRA,MF,24,1999,30.0,100,3.34,79,3,2,11,2,3,10,0.33,6,0,0,4,0,0
FRA-Ligue 1,2023-24,Montpellier,Akor Adams,NGA,FW,23,2000,25.0,43,1.72,29,0,5,8,1,0,3,0.12,0,0,2,1,0,0
FRA-Ligue 1,2023-24,Montpellier,Arnaud Nordin,FRA,"FW,MF",25,1998,13.8,56,4.04,39,0,6,4,7,0,6,0.43,5,0,0,0,1,0
FRA-Ligue 1,2023-24,Montpellier,Axel Gueguin,FRA,"DF,FW",18,2005,1.5,2,1.36,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Becir Omeragic,SUI,"DF,MF",21,2002,25.7,25,0.97,22,0,0,1,2,0,1,0.04,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Benjamin Lecomte,FRA,GK,32,1991,30.0,8,0.27,6,2,0,0,0,0,1,0.03,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Boubakar Kouyaté,MLI,DF,26,1997,21.4,11,0.51,6,0,0,4,1,0,2,0.09,1,0,0,1,0,0
FRA-Ligue 1,2023-24,Montpellier,Christopher Jullien,FRA,DF,30,1993,13.7,10,0.74,8,0,0,1,0,1,1,0.07,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Dimitry Bertaud,COD,GK,25,1998,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Elye Wahi,FRA,FW,20,2003,0.2,1,6.92,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Enzo Tchato,CMR,DF,20,2002,12.5,18,1.44,13,3,0,0,1,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Falaye Sacko,MLI,DF,28,1995,15.4,27,1.76,23,1,0,0,2,1,4,0.26,4,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Issiaga Sylla,GUI,"DF,FW",29,1994,16.2,31,1.92,22,5,1,2,0,1,2,0.12,2,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Jordan Ferri,FRA,MF,31,1992,22.6,67,2.97,58,2,2,1,3,1,2,0.09,2,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Joris Chotard,FRA,MF,21,2001,28.7,46,1.6,38,2,0,2,2,2,4,0.14,4,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Kelvin Yeboah,ITA,FW,23,2000,3.1,9,2.93,7,0,1,0,1,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Khalil Fayad,FRA,"FW,MF",19,2004,11.4,19,1.67,10,0,0,2,6,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Lucas Mincarelli,FRA,"DF,MF",19,2004,10.9,11,1.01,11,0,0,0,0,0,1,0.09,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Léo Leroy,FRA,MF,23,2000,5.5,8,1.44,6,0,0,2,0,0,1,0.18,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Mamadou Sakho,FRA,DF,33,1990,0.1,1,12.86,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Maxime Estève,FRA,DF,21,2002,11.1,11,0.93,9,1,0,1,0,0,1,0.08,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Modibo Sagnan,MLI,DF,24,1999,11.7,8,0.68,7,0,0,0,0,1,1,0.09,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Musa Al-Taamari,JOR,FW,26,1997,21.4,70,3.27,34,2,12,6,14,2,8,0.37,3,0,3,0,2,0
FRA-Ligue 1,2023-24,Montpellier,Othmane Maamma,MAR,FW,17,2005,1.0,7,7.16,3,0,3,0,1,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Sacha Delaye,FRA,"MF,FW",21,2002,1.4,6,4.15,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Silvan Hefti,SUI,"DF,FW",25,1997,7.9,11,1.39,9,1,0,1,0,0,3,0.38,3,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Tanguy Coulibaly,FRA,"FW,MF",22,2001,6.9,20,2.89,13,0,3,2,2,0,3,0.43,1,0,0,1,1,0
FRA-Ligue 1,2023-24,Montpellier,Théo Sainte-Luce,FRA,DF,24,1998,3.8,3,0.78,0,1,0,0,1,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Téji Savanier,FRA,MF,31,1991,30.7,184,5.99,100,55,6,11,8,4,19,0.62,11,5,1,2,0,0
FRA-Ligue 1,2023-24,Montpellier,Wahbi Khazri,TUN,FW,32,1991,12.6,26,2.07,15,1,4,2,4,0,2,0.16,1,0,0,1,0,0
FRA-Ligue 1,2023-24,Montpellier,Yanis Issoufou,FRA,MF,16,2006,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Montpellier,Yann Karamoh,FRA,"FW,MF",25,1998,3.2,9,2.85,6,0,1,1,1,0,1,0.32,0,0,0,1,0,0
FRA-Ligue 1,2023-24,Nantes,Abdoul Kader Bamba,FRA,"FW,MF",29,1994,6.8,36,5.29,22,3,2,3,6,0,3,0.44,2,1,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Adel Mahamoud,COM,FW,20,2003,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Adson,BRA,"MF,FW",22,2000,2.6,9,3.4,8,0,1,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Alban Lafont,FRA,GK,24,1999,27.7,6,0.22,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Bastien Meupiyou,FRA,DF,17,2006,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Bénie Traoré,CIV,"FW,MF",20,2002,5.6,15,2.68,13,1,0,1,0,0,1,0.18,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Denis Petrić,SRB,GK,35,1988,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Douglas,BRA,MF,26,1997,19.7,37,1.88,26,5,0,1,3,2,2,0.1,2,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Enzo Mongo,FRA,DF,18,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Eray Cömert,SUI,DF,25,1998,22.2,16,0.72,11,0,0,2,1,2,1,0.05,0,0,0,1,0,0
FRA-Ligue 1,2023-24,Nantes,Fabien Centonze,FRA,DF,27,1996,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Florent Mollet,FRA,"MF,FW",31,1991,23.1,66,2.85,39,17,3,6,1,0,5,0.22,2,2,0,0,1,0
FRA-Ligue 1,2023-24,Nantes,Hugo Boutsingkham,FRA,"MF,FW",20,2003,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Ignatius Ganago,CMR,"FW,MF",24,1999,2.0,5,2.45,4,0,0,0,0,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Jaouen Hadjam,ALG,DF,20,2003,1.2,7,5.53,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Jean-Charles Castelletto,CMR,DF,28,1995,27.4,25,0.91,23,0,1,0,1,0,1,0.04,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Jean-Kevin Duverne,HAI,DF,26,1997,15.0,12,0.8,10,0,0,1,0,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Kelvin Amian,FRA,DF,25,1998,8.9,8,0.9,8,0,0,0,0,0,1,0.11,1,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Lamine Diack,SEN,MF,22,2000,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,2023-24,Nantes,Marcus Coco,FRA,"DF,FW",27,1996,16.5,30,1.82,26,0,1,1,2,0,2,0.12,1,0,0,1,0,0
FRA-Ligue 1,2023-24,Nantes,Marquinhos,BRA,"FW,MF",20,2003,1.7,9,5.26,8,0,0,0,1,0,1,0.58,0,0,0,0,1,0
FRA-Ligue 1,2023-24,Nantes,Matthis Abline,FRA,FW,20,2003,11.6,38,3.28,30,0,5,2,1,0,2,0.17,0,0,1,0,1,0
FRA-Ligue 1,2023-24,Nantes,Moses Simon,NGA,"FW,MF",28,1995,19.9,65,3.27,45,1,12,2,5,0,7,0.35,6,0,0,0,1,0
FRA-Ligue 1,2023-24,Nantes,Mostafa Mohamed,EGY,FW,25,1997,22.2,48,2.16,28,1,4,12,2,1,5,0.22,3,0,0,0,1,1
