league,season,team,player,nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err
,,,,,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,
FRA-Ligue 1,2025-26,Lille,Nabil Bentaleb,ALG,"MF,FW",30-280,1994,0.3,2,0,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0
FRA-Ligue 1,2025-26,Lille,Nathan Ngoy,BEL,DF,22-082,2003,3.0,4,1,0,4,0,3,4,75.0,1,2,2,0,6,10,14,1
FRA-Ligue 1,2025-26,Lille,Ngal'Ayel Mukau,COD,"MF,FW",20-274,2004,1.6,2,1,0,1,1,2,2,100.0,0,1,0,1,0,2,1,0
FRA-Ligue 1,2025-26,Lille,Olivier Giroud,FRA,FW,38-335,1986,2.0,3,3,2,1,0,0,0,,0,2,1,1,0,3,3,0
FRA-Ligue 1,2025-26,Lille,Osame Sahraoui,MAR,FW,24-081,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Lille,Ousmane Toure,FRA,DF,20-194,2005,0.6,1,0,1,0,0,0,0,,0,1,0,1,2,3,5,0
FRA-Ligue 1,2025-26,Lille,Romain Perraud,FRA,DF,27-343,1997,2.8,5,2,0,4,1,1,2,50.0,1,5,0,5,2,7,7,0
FRA-Ligue 1,2025-26,Lille,Thomas Meunier,BEL,DF,33-353,1991,1.9,1,1,0,1,0,0,3,0.0,3,0,0,0,3,4,1,0
FRA-Ligue 1,2025-26,Lille,Ugo Raghouber,FRA,MF,22-049,2003,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
FRA-Ligue 1,2025-26,Lille,Vincent Burlet,BEL,DF,19-342,2005,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Lorient,Abdoulaye Faye,SEN,DF,20-343,2004,1.5,4,2,1,3,0,2,4,50.0,2,3,2,1,2,6,5,1
FRA-Ligue 1,2025-26,Lorient,Arsène Kouassi,BFA,"MF,DF",20-354,2004,2.5,0,0,0,0,0,0,0,,0,1,0,1,2,2,2,0
FRA-Ligue 1,2025-26,Lorient,Arthur Avom Ebong,CMR,MF,20-259,2004,2.9,4,3,2,2,0,3,5,60.0,2,2,0,2,6,10,3,0
FRA-Ligue 1,2025-26,Lorient,Bingourou Kamara,SEN,GK,28-314,1996,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
FRA-Ligue 1,2025-26,Lorient,Darlin Yongwa,CMR,"MF,DF",24-343,2000,0.5,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0
FRA-Ligue 1,2025-26,Lorient,Dermane Karim,TOG,"MF,FW",21-267,2003,1.6,2,0,2,0,0,0,3,0.0,3,0,0,0,1,3,0,0
FRA-Ligue 1,2025-26,Lorient,Formose Mendy,SEN,DF,24-241,2001,1.5,3,2,2,1,0,3,5,60.0,2,2,0,2,3,6,15,0
FRA-Ligue 1,2025-26,Lorient,Igor Carioca,BRA,DF,29-010,1996,3.0,3,2,1,1,1,2,2,100.0,0,4,2,2,5,8,9,0
FRA-Ligue 1,2025-26,Lorient,Joel Mvuka,NOR,"DF,MF",22-292,2002,1.6,5,3,3,1,1,2,3,66.7,1,0,0,0,2,7,3,0
FRA-Ligue 1,2025-26,Lorient,Laurent Abergel,FRA,MF,32-211,1993,3.0,7,4,4,0,3,4,8,50.0,4,2,0,2,1,8,3,0
FRA-Ligue 1,2025-26,Lorient,Mohamed Bamba,CIV,FW,23-264,2001,1.4,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0
FRA-Ligue 1,2025-26,Lorient,Montassar Talbi,TUN,DF,27-097,1998,3.0,3,1,3,0,0,1,5,20.0,4,3,3,0,2,5,10,0
FRA-Ligue 1,2025-26,Lorient,Noah Cadiou,GLP,MF,26-309,1998,0.3,1,1,1,0,0,0,1,0.0,1,0,0,0,2,3,0,0
FRA-Ligue 1,2025-26,Lorient,Pablo Pagis,FRA,FW,22-245,2002,1.4,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,0,0
FRA-Ligue 1,2025-26,Lorient,Panos Katseris,GRE,"MF,DF",24-057,2001,1.4,1,1,1,0,0,1,3,33.3,2,0,0,0,5,6,3,0
FRA-Ligue 1,2025-26,Lorient,Sambou Soumano,SEN,FW,24-240,2001,1.6,0,0,0,0,0,0,0,,0,1,0,1,2,2,3,0
FRA-Ligue 1,2025-26,Lorient,Théo Le Bris,FRA,"FW,MF",22-334,2002,0.4,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
FRA-Ligue 1,2025-26,Lorient,Tosin Aiyegun,BEN,"FW,MF",27-066,1998,2.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
FRA-Ligue 1,2025-26,Lyon,Abner,BRA,DF,25-096,2000,1.8,2,1,0,2,0,2,3,66.7,1,0,0,0,0,2,8,0
FRA-Ligue 1,2025-26,Lyon,Adam Karabec,CZE,FW,22-060,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Lyon,Afonso Bastardo,POR,FW,20-165,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Lyon,Ainsley Maitland-Niles,ENG,"DF,FW",28-002,1997,2.0,7,6,6,1,0,5,6,83.3,1,5,1,4,2,9,3,0
FRA-Ligue 1,2025-26,Lyon,Clinton Mata,ANG,DF,32-297,1992,1.9,3,1,0,3,0,2,2,100.0,0,3,2,1,1,4,8,0
FRA-Ligue 1,2025-26,Lyon,Corentin Tolisso,FRA,MF,31-028,1994,1.8,2,0,2,0,0,1,6,16.7,5,2,0,2,2,4,2,0
FRA-Ligue 1,2025-26,Lyon,Georges Mikautadze,GEO,FW,24-304,2000,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
FRA-Ligue 1,2025-26,Lyon,Khalis Merah,FRA,"FW,MF",18-188,2007,0.5,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
FRA-Ligue 1,2025-26,Lyon,Malick Fofana,BEL,FW,20-153,2005,1.9,2,1,2,0,0,2,3,66.7,1,0,0,0,0,2,0,0
FRA-Ligue 1,2025-26,Lyon,Moussa Niakhate,SEN,DF,29-176,1996,2.0,5,3,4,1,0,4,4,100.0,0,5,1,4,2,7,12,2
FRA-Ligue 1,2025-26,Lyon,Nicolás Tagliafico,ARG,DF,33-000,1992,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
FRA-Ligue 1,2025-26,Lyon,Pavel Šulc,CZE,FW,24-245,2000,0.8,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
FRA-Ligue 1,2025-26,Lyon,Ruben Kluivert,NED,DF,24-102,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
FRA-Ligue 1,2025-26,Lyon,Rémy Descamps,FRA,GK,29-067,1996,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Lyon,Sael Kumbedi,FRA,DF,20-158,2005,0.7,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,2,0
FRA-Ligue 1,2025-26,Lyon,Tanner Tessmann,USA,MF,23-341,2001,2.0,7,3,3,3,1,1,4,25.0,3,8,4,4,2,9,7,0
FRA-Ligue 1,2025-26,Lyon,Tyler Morton,ENG,MF,22-304,2002,2.0,4,4,2,1,1,1,3,33.3,2,2,2,0,0,4,7,0
FRA-Ligue 1,2025-26,Marseille,Adrien Rabiot,FRA,MF,30-150,1995,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Marseille,Amine Gouiri,ALG,"FW,MF",25-196,2000,1.9,2,1,0,1,1,0,0,,0,0,0,0,1,3,0,1
FRA-Ligue 1,2025-26,Marseille,Angel Gomes,ENG,MF,25-000,2000,1.9,3,2,0,1,2,2,2,100.0,0,1,0,1,1,4,1,0
FRA-Ligue 1,2025-26,Marseille,Bilal Nadir,MAR,"MF,FW",21-276,2003,0.3,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0
FRA-Ligue 1,2025-26,Marseille,CJ Egan-Riley,ENG,DF,22-241,2003,2.0,4,2,3,0,1,1,1,100.0,0,4,3,1,0,4,9,1
FRA-Ligue 1,2025-26,Marseille,Darryl Bakola,FRA,MF,17-274,2007,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Marseille,Derek Cornelius,CAN,DF,27-279,1997,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Marseille,Geoffrey Kondogbia,CTA,DF,32-197,1993,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
FRA-Ligue 1,2025-26,Marseille,Gerónimo Rulli,ARG,GK,33-103,1992,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1
FRA-Ligue 1,2025-26,Marseille,Jon Rowe,ENG,FW,22-123,2003,0.7,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0
FRA-Ligue 1,2025-26,Marseille,Leonardo Balerdi,ARG,DF,26-217,1999,2.0,5,2,2,2,1,3,4,75.0,1,3,1,2,0,5,6,0
FRA-Ligue 1,2025-26,Marseille,Mason Greenwood,ENG,FW,23-334,2001,2.0,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
FRA-Ligue 1,2025-26,Marseille,Michael Amir Murillo,PAN,"DF,MF",29-201,1996,1.9,2,2,1,1,0,0,0,,0,1,1,0,0,2,3,0
FRA-Ligue 1,2025-26,Marseille,Pierre Højbjerg,DEN,MF,30-026,1995,2.0,1,0,0,0,1,0,2,0.0,2,0,0,0,1,2,2,1
FRA-Ligue 1,2025-26,Marseille,Pierre-Emerick Aubameyang,GAB,FW,36-074,1989,1.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Marseille,Robinio Vaz,FRA,FW,18-195,2007,0.2,1,1,0,0,1,0,0,,0,2,0,2,1,2,0,0
FRA-Ligue 1,2025-26,Marseille,Timothy Weah,USA,"FW,DF",25-190,2000,1.2,4,3,1,2,1,2,4,50.0,2,2,0,2,1,5,1,0
FRA-Ligue 1,2025-26,Marseille,Ulisses Garcia,SUI,DF,29-232,1996,1.1,2,2,1,1,0,1,1,100.0,0,1,0,1,0,2,2,0
FRA-Ligue 1,2025-26,Metz,Alpha Amadou Touré,SEN,"DF,MF",19-218,2006,0.8,4,3,2,2,0,1,1,100.0,0,2,1,1,0,4,0,0
FRA-Ligue 1,2025-26,Metz,Benjamin Stambouli,FRA,MF,35-018,1990,2.0,6,4,2,4,0,3,9,33.3,6,2,1,1,1,7,2,0
FRA-Ligue 1,2025-26,Metz,Boubacar Traoré,MLI,MF,24-011,2001,1.9,4,2,3,1,0,1,6,16.7,5,0,0,0,0,4,4,0
FRA-Ligue 1,2025-26,Metz,Brian Madjo,LUX,FW,16-231,2009,1.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
FRA-Ligue 1,2025-26,Metz,Cheikh Tidiane Sabaly,SEN,FW,26-180,1999,0.8,2,2,1,0,1,0,1,0.0,1,1,0,1,0,2,1,0
FRA-Ligue 1,2025-26,Metz,Gauthier Hein,FRA,"MF,FW",29-024,1996,1.0,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
FRA-Ligue 1,2025-26,Metz,Giorgi Abuashvili,GEO,FW,22-204,2003,0.7,1,1,0,1,0,0,0,,0,2,1,1,0,1,0,0
FRA-Ligue 1,2025-26,Metz,Heorhii Tsitaishvili,GEO,"DF,FW",24-286,2000,1.7,2,2,2,0,0,1,6,16.7,5,1,1,0,0,2,2,0
FRA-Ligue 1,2025-26,Metz,Ibou Sané,SEN,"FW,MF",20-156,2005,0.5,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0
FRA-Ligue 1,2025-26,Metz,Idrissa Guèye,SEN,FW,18-349,2006,0.5,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0
FRA-Ligue 1,2025-26,Metz,Jean-Philippe Gbamin,CIV,DF,29-340,1995,2.0,2,1,1,1,0,1,2,50.0,1,2,0,2,0,2,8,0
FRA-Ligue 1,2025-26,Metz,Jessy Deminguet,FRA,MF,27-236,1998,0.8,3,2,3,0,0,3,4,75.0,1,1,0,1,3,6,1,0
FRA-Ligue 1,2025-26,Metz,Jonathan Fischer,DEN,GK,23-295,2001,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Metz,Joseph Nduquidi,FRA,MF,20-304,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Metz,Koffi Kouao,CIV,DF,27-103,1998,1.9,4,4,4,0,0,2,5,40.0,3,4,0,4,0,4,4,0
FRA-Ligue 1,2025-26,Metz,Maxime Colin,FRA,DF,33-289,1991,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Metz,Michel Mboula,GAB,DF,22-123,2003,1.4,2,2,1,0,1,2,2,100.0,0,3,1,2,1,3,4,0
FRA-Ligue 1,2025-26,Metz,Morgan Bokelé Mputu,CMR,FW,21-171,2004,0.3,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
FRA-Ligue 1,2025-26,Metz,Sadibou Sané,SEN,DF,21-082,2004,2.0,7,5,2,5,0,3,4,75.0,1,5,1,4,6,13,11,0
FRA-Ligue 1,2025-26,Monaco,Aladji Bamba,FRA,MF,19-048,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Monaco,Aleksandr Golovin,RUS,"MF,FW",29-093,1996,1.8,4,2,0,3,1,3,4,75.0,1,4,1,3,1,5,0,1
FRA-Ligue 1,2025-26,Monaco,Caio Henrique Oliveira Silva,BRA,DF,28-031,1997,1.9,2,0,1,1,0,1,1,100.0,0,2,0,2,0,2,7,0
FRA-Ligue 1,2025-26,Monaco,Christian Mawissa,FRA,DF,20-135,2005,2.0,3,2,1,2,0,2,2,100.0,0,1,1,0,3,6,10,0
FRA-Ligue 1,2025-26,Monaco,Denis Zakaria,SUI,MF,28-284,1996,2.0,2,2,1,1,0,2,2,100.0,0,2,0,2,3,5,0,0
FRA-Ligue 1,2025-26,Monaco,Eliesse Ben Seghir,MAR,"MF,FW",20-196,2005,0.5,2,0,1,0,1,0,1,0.0,1,1,0,1,0,2,0,1
FRA-Ligue 1,2025-26,Monaco,Eric Dier,ENG,DF,31-228,1994,2.0,0,0,0,0,0,0,1,0.0,1,5,4,1,1,1,14,0
FRA-Ligue 1,2025-26,Monaco,Folarin Balogun,USA,FW,24-059,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
FRA-Ligue 1,2025-26,Monaco,George Ilenikhena,NGA,FW,19-015,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Monaco,Jordan Teze,NED,DF,25-335,1999,1.5,3,3,0,0,3,1,3,33.3,2,1,0,1,2,5,6,0
FRA-Ligue 1,2025-26,Monaco,Kassoum Ouattara,FRA,DF,20-321,2004,0.1,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0
FRA-Ligue 1,2025-26,Monaco,Lamine Camara,SEN,MF,21-242,2004,1.7,1,0,1,0,0,0,2,0.0,2,3,0,3,4,5,0,0
FRA-Ligue 1,2025-26,Monaco,Lukáš Hrádecký,FIN,GK,35-280,1989,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Monaco,Maghnes Akliouche,FRA,"FW,MF",23-187,2002,2.0,3,1,1,2,0,0,1,0.0,1,1,0,1,2,5,1,0
FRA-Ligue 1,2025-26,Monaco,Mika Biereth,DEN,FW,22-204,2003,1.1,1,0,0,1,0,1,2,50.0,1,1,0,1,0,1,1,0
FRA-Ligue 1,2025-26,Monaco,Paris Brunner,GER,FW,19-197,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Monaco,Takumi Minamino,JPN,"MF,FW",30-227,1995,1.7,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
FRA-Ligue 1,2025-26,Monaco,Vanderson,BRA,DF,24-071,2001,0.5,3,2,1,2,0,1,1,100.0,0,0,0,0,2,5,2,0
FRA-Ligue 1,2025-26,Nantes,Amady Camara,MLI,FW,20-095,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
FRA-Ligue 1,2025-26,Nantes,Anthony Lopes,POR,GK,34-334,1990,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
FRA-Ligue 1,2025-26,Nantes,Bahereba Guirassy,FRA,"MF,FW",19-002,2006,2.0,9,5,9,0,0,7,9,77.8,2,0,0,0,3,12,3,0
FRA-Ligue 1,2025-26,Nantes,Chidozie Awaziem,NGA,DF,28-242,1997,3.0,3,1,3,0,0,3,6,50.0,3,1,1,0,3,6,21,0
FRA-Ligue 1,2025-26,Nantes,Dehmaine Assoumani,FRA,"FW,MF",20-136,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Nantes,Francis Coquelin,FRA,MF,34-110,1991,1.5,2,2,1,1,0,1,1,100.0,0,1,1,0,2,4,3,0
FRA-Ligue 1,2025-26,Nantes,Hong Hyunseok,KOR,MF,26-076,1999,1.3,4,3,1,3,0,3,4,75.0,1,2,0,2,2,6,2,0
FRA-Ligue 1,2025-26,Nantes,Johann Lepenant,FRA,MF,22-313,2002,2.9,10,8,6,4,0,7,9,77.8,2,8,2,6,2,12,6,0
FRA-Ligue 1,2025-26,Nantes,Kelvin Amian,FRA,DF,27-204,1998,3.0,6,4,5,1,0,4,4,100.0,0,4,2,2,1,7,16,0
FRA-Ligue 1,2025-26,Nantes,Kwon Hyeokkyu,KOR,MF,24-171,2001,1.5,3,0,3,0,0,2,5,40.0,3,5,3,2,0,3,3,0
FRA-Ligue 1,2025-26,Nantes,Louis Leroux,FRA,MF,19-220,2006,2.0,8,5,6,2,0,6,7,85.7,1,6,1,5,1,9,3,0
FRA-Ligue 1,2025-26,Nantes,Matthis Abline,FRA,"MF,FW",22-156,2003,1.0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0
FRA-Ligue 1,2025-26,Nantes,Mostafa Mohamed,EGY,FW,27-276,1997,2.8,3,1,0,2,1,1,2,50.0,1,2,1,1,2,5,4,0
FRA-Ligue 1,2025-26,Nantes,Nicolas Cozza,FRA,DF,26-235,1999,3.0,2,1,2,0,0,1,4,25.0,3,3,3,0,2,4,16,0
FRA-Ligue 1,2025-26,Nantes,Tylel Tati,FRA,DF,17-224,2008,3.0,4,1,4,0,0,3,3,100.0,0,4,3,1,4,8,10,0
FRA-Ligue 1,2025-26,Nantes,Yassine Benhattab,FRA,"MF,FW",22-286,2002,2.5,3,1,2,1,0,1,2,50.0,1,1,0,1,0,3,2,0
FRA-Ligue 1,2025-26,Nantes,Youssef El-Arabi,MAR,MF,38-209,1987,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Nice,Abdulai Juma Bah,SLE,DF,19-142,2006,2.0,3,1,1,2,0,0,0,,0,3,2,1,2,5,8,0
FRA-Ligue 1,2025-26,Nice,Antoine Mendy,SEN,DF,21-096,2004,2.0,6,4,4,1,1,2,6,33.3,4,1,0,1,0,6,17,0
FRA-Ligue 1,2025-26,Nice,Badredine Bouanani,ALG,MF,20-266,2004,1.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
FRA-Ligue 1,2025-26,Nice,Bernard Nguene,CMR,FW,19-027,2006,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Nice,Bilal Brahimi,ALG,FW,25-170,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Nice,Hamza Koutoune,MAR,DF,18-348,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Nice,Hicham Boudaoui,ALG,MF,25-342,1999,2.0,1,1,1,0,0,0,2,0.0,2,1,0,1,1,2,4,0
FRA-Ligue 1,2025-26,Nice,Isak Jansson,SWE,MF,23-212,2002,1.5,1,0,0,1,0,0,3,0.0,3,1,0,1,3,4,0,0
FRA-Ligue 1,2025-26,Nice,Jeremie Boga,CIV,MF,28-240,1997,1.0,2,2,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0
FRA-Ligue 1,2025-26,Nice,Jonathan Clauss,FRA,DF,32-340,1992,1.0,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,4,0
FRA-Ligue 1,2025-26,Nice,Kevin Carlos,ESP,FW,24-143,2001,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Nice,Kojo Peprah Oppong,GHA,DF,21-088,2004,2.0,6,4,2,3,1,0,2,0.0,2,0,0,0,2,8,6,0
FRA-Ligue 1,2025-26,Nice,Melvin Bard,FRA,DF,24-298,2000,2.0,1,0,1,0,0,0,2,0.0,2,0,0,0,1,2,6,1
FRA-Ligue 1,2025-26,Nice,Pablo Rosario,DOM,MF,28-236,1997,0.3,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
FRA-Ligue 1,2025-26,Nice,Salis Abdul Samed,GHA,MF,25-158,2000,0.9,2,0,2,0,0,1,1,100.0,0,1,0,1,1,3,0,0
FRA-Ligue 1,2025-26,Nice,Sofiane Diop,FRA,MF,25-083,2000,0.5,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0
FRA-Ligue 1,2025-26,Nice,Terem Moffi,NGA,FW,26-098,1999,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Nice,Tom Louchet,FRA,"DF,MF",22-119,2003,1.8,4,0,3,1,0,1,3,33.3,2,4,2,2,2,6,5,0
FRA-Ligue 1,2025-26,Nice,Yehvann Diouf,SEN,GK,25-288,1999,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Paris FC,Adama Camara,FRA,MF,28-317,1996,0.8,3,2,1,1,1,2,3,66.7,1,0,0,0,2,5,1,0
FRA-Ligue 1,2025-26,Paris FC,Alimani Gory,MLI,"FW,MF",29-001,1996,0.6,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
FRA-Ligue 1,2025-26,Paris FC,Ilan Kebbal,ALG,"MF,FW",27-053,1998,2.0,1,0,1,0,0,0,0,,0,1,0,1,1,2,0,0
FRA-Ligue 1,2025-26,Paris FC,Jean-Philippe Krasso,CIV,FW,28-045,1997,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
FRA-Ligue 1,2025-26,Paris FC,Julien López,ALG,"FW,MF",33-183,1992,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
FRA-Ligue 1,2025-26,Paris FC,Lohann Doucet,FRA,MF,22-351,2002,0.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,1
FRA-Ligue 1,2025-26,Paris FC,Mathieu Cafaro,FRA,"MF,DF",28-159,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Paris FC,Maxime Lopez,FRA,MF,27-270,1997,2.0,2,2,0,2,0,1,1,100.0,0,1,0,1,0,2,0,0
FRA-Ligue 1,2025-26,Paris FC,Moses Simon,NGA,"MF,FW",30-050,1995,1.5,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
FRA-Ligue 1,2025-26,Paris FC,Moustapha Mbow,SEN,DF,25-176,2000,2.0,6,2,6,0,0,4,5,80.0,1,0,0,0,5,11,7,0
FRA-Ligue 1,2025-26,Paris FC,Nhoa Sangui,FRA,DF,19-185,2006,1.9,2,0,1,1,0,0,0,,0,1,1,0,0,2,3,0
FRA-Ligue 1,2025-26,Paris FC,Nouha Dicko,MLI,FW,33-109,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Paris FC,Obed Nkambadio,FRA,GK,22-205,2003,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
FRA-Ligue 1,2025-26,Paris FC,Otavio Ataide,BRA,DF,23-132,2002,1.0,3,2,3,0,0,2,2,100.0,0,0,0,0,2,5,10,0
FRA-Ligue 1,2025-26,Paris FC,Pierre-Yves Hamel,FRA,FW,31-209,1994,0.9,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,0,0
FRA-Ligue 1,2025-26,Paris FC,Samir Chergui,FRA,DF,26-206,1999,2.0,3,0,0,1,2,1,1,100.0,0,3,1,2,0,3,4,0
FRA-Ligue 1,2025-26,Paris FC,Timothée Kolodziejczak,FRA,DF,33-334,1991,0.9,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,1
FRA-Ligue 1,2025-26,Paris FC,Vincent Marchetti,FRA,MF,28-058,1997,1.2,1,1,1,0,0,1,1,100.0,0,1,0,1,1,2,6,0
FRA-Ligue 1,2025-26,Paris FC,Willem Geubbels,FRA,FW,24-015,2001,0.7,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Paris S-G,Achraf Hakimi,MAR,DF,26-300,1998,2.3,4,3,2,1,1,1,3,33.3,2,1,0,1,2,6,0,0
FRA-Ligue 1,2025-26,Paris S-G,Bradley Barcola,FRA,FW,22-363,2002,2.6,4,1,1,2,1,1,2,50.0,1,0,0,0,1,5,0,0
FRA-Ligue 1,2025-26,Paris S-G,Désiré Doué,FRA,"FW,MF",20-089,2005,1.9,6,5,0,3,3,2,4,50.0,2,5,1,4,2,8,0,0
FRA-Ligue 1,2025-26,Paris S-G,Fabián Ruiz Peña,ESP,MF,29-150,1996,2.7,3,3,1,1,1,1,4,25.0,3,4,0,4,3,6,1,0
FRA-Ligue 1,2025-26,Paris S-G,Gonçalo Ramos,POR,FW,24-072,2001,1.4,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,0,0
FRA-Ligue 1,2025-26,Paris S-G,Ibrahim Mbaye,FRA,FW,17-219,2008,1.0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
FRA-Ligue 1,2025-26,Paris S-G,Illia Zabarnyi,UKR,DF,22-364,2002,2.0,3,3,1,2,0,1,1,100.0,0,2,1,1,3,6,3,0
FRA-Ligue 1,2025-26,Paris S-G,João Neves,POR,MF,20-338,2004,1.7,2,0,0,1,1,2,4,50.0,2,2,1,1,1,3,0,0
FRA-Ligue 1,2025-26,Paris S-G,Khvicha Kvaratskhelia,GEO,"DF,FW",24-200,2001,0.5,3,1,2,1,0,3,4,75.0,1,0,0,0,0,3,0,0
FRA-Ligue 1,2025-26,Paris S-G,Lee Kang-in,KOR,"MF,FW",24-193,2001,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Paris S-G,Lucas Beraldo,BRA,DF,21-280,2003,2.0,3,1,2,1,0,2,3,66.7,1,2,1,1,2,5,10,0
FRA-Ligue 1,2025-26,Paris S-G,Lucas Chevalier,FRA,GK,23-298,2001,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
